t,value
1,94.37
2,92.73
3,87.25
4,85.45
5,85.45
6,85.45
7,85.45
8,86.31
9,86.32
10,85.97
11,85.45
12,85.45
13,85.44
14,85.44
15,87.81
16,95.01
17,103.21
18,115.45
19,115.46
20,115.45
21,113.17
22,105.94
23,100.4
24,96.27
25,94.37
26,92.73
27,87.25
28,85.45
29,85.45
30,85.45
31,85.45
32,86.31
33,86.32
34,85.97
35,85.45
36,85.45
37,85.44
38,85.44
39,87.81
40,95.01
41,103.21
42,115.45
43,115.46
44,115.45
45,113.17
46,105.94
47,100.4
48,96.27
49,84.08
50,84.08
51,84.08
52,84.08
53,84.08
54,85.44
55,88.42
56,100.54
57,123.75
58,138.92
59,130.87
60,138.92
61,131.63
62,140.29
63,140.29
64,140.3
65,140.31
66,140.33
67,140.31
68,140.3
69,126.43
70,108.15
71,100.53
72,93.56
73,93.56
74,93.55
75,93.55
76,93.55
77,93.55
78,93.56
79,100.53
80,119.13
81,143.16
82,143.16
83,141.75
84,141.75
85,140.34
86,141.75
87,143.16
88,143.16
89,144.59
90,144.59
91,144.59
92,144.59
93,129.02
94,124.79
95,110.48
96,99.08
97,95.48
98,94.52
99,94.52
100,94.52
101,94.52
102,94.52
103,96.78
104,116.86
105,143.19
106,143.19
107,143.19
108,143.19
109,143.19
110,143.19
111,143.19
112,143.19
113,147.54
114,147.54
115,147.54
116,147.54
117,130.31
118,128.51
119,113.11
120,102.48
121,95.47
122,94.52
123,94.52
124,94.52
125,94.52
126,95.47
127,114.54
128,129.02
129,143.16
130,143.16
131,140.34
132,132.13
133,137.52
134,140.34
135,143.16
136,143.16
137,143.16
138,143.16
139,143.16
140,143.16
141,111.74
142,96.8
143,92.01
144,89.26
145,89.07
146,89.07
147,89.07
148,89.07
149,89.07
150,89.26
151,94.27
152,105.12
153,125.95
154,116.64
155,107.11
156,99.04
157,99.04
158,99.04
159,106.4
160,133.84
161,143.16
162,146.05
163,144.61
164,144.59
165,127.7
166,112.87
167,108.15
168,102.57
169,94.84
170,91.63
171,90.41
172,90.41
173,90.41
174,90.41
175,90.41
176,97.34
177,110.78
178,110.78
179,108.19
180,107.51
181,99.71
182,99.71
183,108.15
184,120.54
185,120.62
186,120.62
187,120.62
188,120.52
189,102.94
190,97.05
191,92.7
192,87.0
193,82.66
194,82.66
195,82.66
196,82.66
197,82.66
198,82.66
199,82.66
200,82.66
201,82.66
202,82.66
203,82.66
204,82.68
205,82.66
206,82.66
207,82.66
208,89.96
209,94.27
210,107.84
211,107.85
212,110.63
213,107.85
214,104.61
215,96.1
216,91.96
217,88.97
218,88.97
219,88.97
220,88.97
221,89.87
222,91.95
223,116.33
224,132.52
225,157.5
226,157.51
227,157.51
228,157.5
229,157.5
230,157.5
231,157.5
232,157.5
233,157.5
234,157.5
235,157.5
236,157.5
237,128.09
238,121.92
239,110.11
240,100.71
241,100.01
242,100.01
243,100.01
244,100.01
245,100.01
246,100.01
247,110.11
248,129.02
249,149.96
250,149.96
251,143.16
252,142.12
253,138.33
254,134.97
255,136.84
256,141.75
257,147.16
258,149.97
259,149.96
260,149.96
261,129.02
262,121.91
263,108.24
264,100.01
265,97.39
266,91.96
267,91.8
268,91.79
269,91.8
270,91.96
271,100.01
272,124.86
273,153.28
274,153.34
275,151.25
276,146.48
277,143.16
278,143.16
279,144.59
280,151.24
281,153.28
282,157.51
283,157.51
284,157.51
285,138.14
286,126.48
287,117.79
288,105.12
289,101.94
290,101.94
291,101.94
292,101.94
293,101.94
294,102.22
295,125.22
296,134.52
297,153.28
298,149.25
299,125.22
300,115.45
301,113.42
302,113.42
303,116.38
304,143.16
305,155.19
306,155.92
307,155.2
308,155.19
309,135.8
310,127.75
311,117.79
312,107.79
313,103.5
314,103.5
315,103.5
316,103.5
317,103.5
318,103.5
319,126.48
320,143.38
321,165.31
322,165.31
323,160.32
324,165.31
325,165.31
326,165.31
327,165.31
328,165.31
329,172.05
330,182.16
331,172.06
332,172.05
333,148.98
334,140.13
335,132.05
336,127.78
337,115.14
338,107.79
339,102.99
340,102.99
341,102.99
342,102.99
343,103.0
344,122.38
345,123.24
346,123.27
347,123.24
348,112.9
349,111.66
350,105.09
351,104.01
352,105.09
353,126.48
354,132.91
355,133.34
356,132.01
357,129.01
358,114.46
359,109.69
360,103.03
361,102.96
362,99.6
363,99.6
364,99.6
365,99.6
366,99.6
367,99.6
368,102.98
369,105.12
370,117.95
371,116.13
372,110.6
373,108.34
374,107.19
375,108.37
376,117.39
377,131.64
378,143.82
379,143.82
380,143.82
381,143.29
382,131.64
383,129.05
384,112.35
385,107.24
386,106.43
387,106.43
388,106.43
389,106.43
390,112.52
391,133.79
392,233.32
393,273.11
394,258.89
395,258.89
396,191.59
397,191.58
398,191.58
399,191.58
400,258.89
401,869.41
402,896.29
403,896.29
404,896.29
405,791.45
406,228.66
407,172.65
408,158.62
409,132.01
410,127.52
411,127.52
412,127.52
413,127.52
414,127.75
415,164.93
416,727.03
417,806.71
418,806.71
419,806.71
420,806.67
421,672.22
422,672.22
423,672.23
424,685.88
425,806.71
426,896.29
427,896.29
428,896.29
429,775.77
430,727.0
431,492.09
432,152.42
433,132.02
434,130.3
435,130.3
436,130.3
437,130.3
438,130.31
439,487.12
440,807.77
441,896.29
442,896.29
443,896.29
444,896.29
445,896.29
446,896.29
447,896.29
448,896.29
449,896.29
450,896.29
451,896.29
452,896.29
453,807.77
454,807.77
455,807.77
456,546.73
457,147.8
458,140.22
459,140.22
460,140.22
461,140.22
462,143.08
463,727.0
464,807.77
465,896.29
466,896.29
467,896.29
468,896.27
469,806.52
470,672.22
471,806.52
472,896.29
473,896.29
474,896.29
475,896.29
476,896.29
477,807.77
478,169.96
479,143.38
480,130.32
481,118.75
482,118.75
483,118.75
484,118.75
485,118.75
486,118.75
487,140.93
488,160.47
489,178.05
490,176.28
491,157.45
492,143.16
493,132.34
494,132.27
495,132.34
496,143.16
497,155.92
498,155.92
499,155.92
500,155.91
501,120.68
502,106.6
503,106.25
504,103.97
505,98.84
506,90.72
507,90.58
508,90.58
509,90.58
510,90.58
511,90.58
512,98.49
513,106.59
514,108.37
515,108.37
516,108.38
517,100.51
518,95.6
519,97.54
520,100.53
521,122.41
522,122.41
523,122.41
524,122.38
525,108.25
526,105.12
527,100.39
528,97.12
529,93.57
530,89.14
531,89.12
532,89.12
533,89.12
534,89.12
535,89.12
536,89.12
537,90.32
538,91.23
539,90.79
540,89.14
541,89.12
542,89.12
543,89.12
544,90.93
545,94.21
546,102.56
547,104.89
548,103.36
549,100.39
550,93.02
551,93.02
552,91.78
553,89.12
554,89.12
555,89.12
556,89.12
557,89.12
558,89.12
559,107.65
560,124.48
561,143.16
562,138.13
563,133.91
564,115.88
565,103.11
566,102.04
567,103.11
568,133.91
569,133.91
570,133.91
571,133.91
572,133.91
573,120.69
574,104.43
575,102.94
576,96.51
577,88.33
578,88.16
579,88.16
580,88.16
581,88.16
582,89.34
583,104.43
584,119.15
585,132.21
586,132.2
587,115.67
588,104.6
589,98.91
590,98.91
591,98.91
592,102.97
593,132.19
594,132.19
595,132.19
596,132.19
597,104.43
598,94.27
599,91.11
600,84.33
601,82.2
602,82.19
603,82.19
604,82.19
605,82.19
606,82.2
607,92.47
608,106.06
609,122.7
610,117.7
611,115.88
612,105.87
613,102.63
614,103.69
615,111.38
616,115.88
617,123.24
618,123.25
619,123.25
620,123.25
621,104.43
622,94.27
623,91.02
624,86.27
625,82.19
626,82.19
627,82.19
628,82.19
629,82.19
630,82.21
631,94.27
632,108.35
633,122.57
634,120.22
635,113.36
636,104.26
637,100.61
638,100.61
639,102.67
640,115.88
641,123.24
642,123.53
643,123.25
644,123.25
645,111.07
646,105.18
647,98.9
648,94.47
649,90.12
650,82.7
651,80.27
652,80.27
653,80.27
654,80.28
655,94.27
656,108.48
657,120.37
658,116.51
659,104.93
660,99.49
661,96.75
662,91.1
663,92.95
664,93.21
665,111.39
666,120.36
667,120.36
668,119.51
669,94.71
670,90.14
671,84.33
672,75.32
673,67.96
674,67.96
675,67.96
676,67.96
677,67.96
678,67.96
679,67.96
680,67.96
681,70.89
682,70.89
683,70.89
684,67.96
685,67.96
686,67.96
687,71.44
688,79.29
689,91.04
690,91.84
691,91.84
692,91.84
693,90.76
694,88.07
695,85.24
696,79.07
697,70.89
698,67.96
699,67.96
700,67.96
701,67.96
702,67.96
703,67.96
704,67.96
705,70.89
706,72.35
707,73.3
708,71.08
709,83.09
710,84.14
711,84.36
712,87.37
713,90.48
714,98.11
715,109.76
716,104.11
717,104.09
718,93.37
719,93.79
720,90.21
721,90.45
722,88.5
723,86.44
724,86.06
725,88.62
726,94.32
727,110.83
728,125.21
729,123.03
730,123.03
731,123.03
732,123.02
733,115.82
734,110.67
735,110.67
736,110.67
737,115.81
738,122.97
739,122.97
740,116.37
741,103.73
742,92.29
743,90.76
744,88.36
745,82.05
746,82.05
747,82.05
748,82.05
749,82.05
750,82.08
751,91.26
752,104.96
753,120.42
754,116.46
755,110.61
756,102.0
757,101.77
758,102.0
759,104.6
760,115.82
761,123.03
762,123.03
763,123.03
