t,value
1,32.89
2,32.89
3,32.89
4,32.89
5,32.89
6,32.89
7,32.89
8,32.89
9,32.89
10,32.89
11,32.89
12,32.89
13,32.89
14,32.89
15,32.89
16,32.89
17,32.89
18,32.89
19,32.89
20,32.89
21,32.89
22,32.89
23,32.89
24,32.89
25,31.522
26,31.522
27,31.522
28,31.522
29,31.522
30,31.522
31,31.522
32,31.522
33,31.522
34,31.522
35,31.522
36,31.522
37,31.522
38,31.522
39,31.522
40,31.522
41,31.522
42,31.522
43,31.522
44,31.522
45,31.522
46,31.522
47,31.522
48,31.522
49,31.522
50,31.522
51,31.522
52,31.522
53,31.522
54,31.522
55,31.522
56,31.522
57,31.522
58,31.522
59,31.522
60,31.522
61,31.522
62,31.522
63,31.522
64,31.522
65,31.522
66,31.522
67,31.522
68,31.522
69,31.522
70,31.522
71,31.522
72,31.522
73,31.522
74,31.522
75,31.522
76,31.522
77,31.522
78,31.522
79,31.522
80,31.522
81,31.522
82,31.522
83,31.522
84,31.522
85,31.522
86,31.522
87,31.522
88,31.522
89,31.522
90,31.522
91,31.522
92,31.522
93,31.522
94,31.522
95,31.522
96,31.522
97,31.522
98,31.522
99,31.522
100,31.522
101,31.522
102,31.522
103,31.522
104,31.522
105,31.522
106,31.522
107,31.522
108,31.522
109,31.522
110,31.522
111,31.522
112,31.522
113,31.522
114,31.522
115,31.522
116,31.522
117,31.522
118,31.522
119,31.522
120,31.522
121,31.522
122,31.522
123,31.522
124,31.522
125,31.522
126,31.522
127,31.522
128,31.522
129,31.522
130,31.522
131,31.522
132,31.522
133,31.522
134,31.522
135,31.522
136,31.522
137,31.522
138,31.522
139,31.522
140,31.522
141,31.522
142,31.522
143,31.522
144,31.522
145,31.522
146,31.522
147,31.522
148,31.522
149,31.522
150,31.522
151,31.522
152,31.522
153,31.522
154,31.522
155,31.522
156,31.522
157,31.522
158,31.522
159,31.522
160,31.522
161,31.522
162,31.522
163,31.522
164,31.522
165,31.522
166,31.522
167,31.522
168,31.522
169,31.522
170,31.522
171,31.522
172,31.522
173,31.522
174,31.522
175,31.522
176,31.522
177,31.522
178,31.522
179,31.522
180,31.522
181,31.522
182,31.522
183,31.522
184,31.522
185,31.522
186,31.522
187,31.522
188,31.522
189,31.522
190,31.522
191,31.522
192,31.522
193,31.351
194,31.351
195,31.351
196,31.351
197,31.351
198,31.351
199,31.351
200,31.351
201,31.351
202,31.351
203,31.351
204,31.351
205,31.351
206,31.351
207,31.351
208,31.351
209,31.351
210,31.351
211,31.351
212,31.351
213,31.351
214,31.351
215,31.351
216,31.351
217,31.351
218,31.351
219,31.351
220,31.351
221,31.351
222,31.351
223,31.351
224,31.351
225,31.351
226,31.351
227,31.351
228,31.351
229,31.351
230,31.351
231,31.351
232,31.351
233,31.351
234,31.351
235,31.351
236,31.351
237,31.351
238,31.351
239,31.351
240,31.351
241,31.351
242,31.351
243,31.351
244,31.351
245,31.351
246,31.351
247,31.351
248,31.351
249,31.351
250,31.351
251,31.351
252,31.351
253,31.351
254,31.351
255,31.351
256,31.351
257,31.351
258,31.351
259,31.351
260,31.351
261,31.351
262,31.351
263,31.351
264,31.351
265,31.351
266,31.351
267,31.351
268,31.351
269,31.351
270,31.351
271,31.351
272,31.351
273,31.351
274,31.351
275,31.351
276,31.351
277,31.351
278,31.351
279,31.351
280,31.351
281,31.351
282,31.351
283,31.351
284,31.351
285,31.351
286,31.351
287,31.351
288,31.351
289,31.351
290,31.351
291,31.351
292,31.351
293,31.351
294,31.351
295,31.351
296,31.351
297,31.351
298,31.351
299,31.351
300,31.351
301,31.351
302,31.351
303,31.351
304,31.351
305,31.351
306,31.351
307,31.351
308,31.351
309,31.351
310,31.351
311,31.351
312,31.351
313,31.351
314,31.351
315,31.351
316,31.351
317,31.351
318,31.351
319,31.351
320,31.351
321,31.351
322,31.351
323,31.351
324,31.351
325,31.351
326,31.351
327,31.351
328,31.351
329,31.351
330,31.351
331,31.351
332,31.351
333,31.351
334,31.351
335,31.351
336,31.351
337,31.351
338,31.351
339,31.351
340,31.351
341,31.351
342,31.351
343,31.351
344,31.351
345,31.351
346,31.351
347,31.351
348,31.351
349,31.351
350,31.351
351,31.351
352,31.351
353,31.351
354,31.351
355,31.351
356,31.351
357,31.351
358,31.351
359,31.351
360,31.351
361,30.781
362,30.781
363,30.781
364,30.781
365,30.781
366,30.781
367,30.781
368,30.781
369,30.781
370,30.781
371,30.781
372,30.781
373,30.781
374,30.781
375,30.781
376,30.781
377,30.781
378,30.781
379,30.781
380,30.781
381,30.781
382,30.781
383,30.781
384,30.781
385,30.781
386,30.781
387,30.781
388,30.781
389,30.781
390,30.781
391,30.781
392,30.781
393,30.781
394,30.781
395,30.781
396,30.781
397,30.781
398,30.781
399,30.781
400,30.781
401,30.781
402,30.781
403,30.781
404,30.781
405,30.781
406,30.781
407,30.781
408,30.781
409,30.781
410,30.781
411,30.781
412,30.781
413,30.781
414,30.781
415,30.781
416,30.781
417,30.781
418,30.781
419,30.781
420,30.781
421,30.781
