t,value
1,80.38
2,79.55
3,78.76
4,77.97
5,77.97
6,77.97
7,77.97
8,77.97
9,77.97
10,77.97
11,77.97
12,77.97
13,77.97
14,77.97
15,77.97
16,87.86
17,93.87
18,105.36
19,105.37
20,105.36
21,103.5
22,90.54
23,88.62
24,85.45
25,78.76
26,78.76
27,78.76
28,78.76
29,78.76
30,80.26
31,88.35
32,96.33
33,102.48
34,102.48
35,96.68
36,92.23
37,92.23
38,92.23
39,97.98
40,112.82
41,125.95
42,126.28
43,126.28
44,126.28
45,125.02
46,119.95
47,112.75
48,98.64
49,90.97
50,90.97
51,90.97
52,90.97
53,90.97
54,90.97
55,93.17
56,109.69
57,114.23
58,109.69
59,96.68
60,90.98
61,90.97
62,90.98
63,91.92
64,109.0
65,124.36
66,124.36
67,124.36
68,124.36
69,122.94
70,112.88
71,108.49
72,97.02
73,93.0
74,89.9
75,88.24
76,88.24
77,88.24
78,88.24
79,90.17
80,98.08
81,107.41
82,92.05
83,84.11
84,83.8
85,82.14
86,83.8
87,85.85
88,96.68
89,113.67
90,113.67
91,113.67
92,113.67
93,111.39
94,95.98
95,93.87
96,89.06
97,84.62
98,80.38
99,78.76
100,77.98
101,77.97
102,77.97
103,77.97
104,78.76
105,78.88
106,81.19
107,77.97
108,77.97
109,77.97
110,77.97
111,78.76
112,84.17
113,94.75
114,105.36
115,102.59
116,99.01
117,90.43
118,85.45
119,85.24
120,84.16
121,80.38
122,79.55
123,78.76
124,77.97
125,77.97
126,77.97
127,77.97
128,77.97
129,77.97
130,77.97
131,77.97
132,77.97
133,77.97
134,77.97
135,77.97
136,87.86
137,93.87
138,105.36
139,105.37
140,105.36
141,103.5
142,90.54
143,88.62
144,85.45
145,77.97
146,77.97
147,77.97
148,77.97
149,77.97
150,77.97
151,79.55
152,88.06
153,99.89
154,101.02
155,100.01
156,98.0
157,92.97
158,102.93
159,105.49
160,112.5
161,112.5
162,112.5
163,112.5
164,112.5
165,100.65
166,95.39
167,89.69
168,85.85
169,83.25
170,83.25
171,83.25
