t,value
1,100.19
2,99.18
3,95.66
4,90.75
5,90.73
6,90.73
7,90.73
8,90.73
9,105.74
10,105.74
11,105.74
12,105.74
13,105.73
14,105.73
15,107.42
16,118.73
17,128.46
18,142.89
19,145.98
20,142.91
21,122.61
22,115.16
23,106.46
24,103.26
25,106.46
26,99.22
27,99.21
28,99.21
29,99.21
30,99.21
31,101.92
32,120.15
33,156.23
34,154.15
35,115.62
36,115.62
37,115.62
38,115.62
39,117.6
40,140.54
41,158.6
42,160.21
43,162.62
44,160.2
45,133.38
46,121.11
47,118.44
48,107.87
49,104.27
50,97.04
51,92.25
52,92.2
53,92.2
54,92.2
55,92.2
56,92.21
57,98.73
58,108.52
59,95.24
60,92.2
61,92.2
62,92.2
63,99.16
64,106.34
65,121.72
66,125.24
67,124.59
68,124.57
69,117.83
70,105.78
71,104.27
72,101.92
73,100.19
74,99.18
75,95.66
76,90.75
77,90.73
78,90.73
79,90.73
80,90.73
81,90.73
82,90.73
83,90.73
84,90.73
85,90.72
86,90.72
87,92.18
88,101.88
89,110.23
90,122.61
91,125.27
92,122.63
93,122.61
94,115.16
95,106.46
96,103.26
97,90.55
98,90.31
99,89.81
100,89.62
101,89.62
102,90.31
103,97.51
104,110.44
105,140.52
106,156.92
107,156.92
108,157.41
109,143.64
110,150.7
111,157.5
112,157.5
113,157.71
114,161.08
115,160.2
116,157.5
117,135.15
118,116.92
119,108.69
120,102.56
121,100.02
122,98.16
123,98.16
124,98.16
125,98.16
126,100.01
127,106.46
128,127.78
129,163.36
130,163.36
131,163.32
132,161.82
133,161.73
134,161.83
135,163.36
136,163.36
137,163.46
138,163.47
139,163.46
140,163.46
141,140.18
142,127.78
143,116.93
144,106.45
145,103.73
146,99.61
147,99.61
148,99.61
149,99.61
150,100.69
151,103.79
152,123.02
153,163.43
154,163.46
155,163.46
156,163.46
157,163.46
158,163.46
159,163.46
160,163.46
161,165.13
162,166.79
163,166.79
164,165.11
165,140.26
166,131.91
167,124.31
168,108.46
169,103.79
170,101.73
171,98.21
172,98.21
173,98.21
174,101.73
175,119.72
176,140.26
177,163.46
178,163.46
179,161.87
180,159.12
