t,value
1,14.578
2,14.578
3,14.578
4,14.578
5,14.578
6,14.578
7,14.578
8,14.578
9,14.578
10,14.578
11,14.578
12,14.578
13,14.578
14,14.578
15,14.578
16,14.578
17,14.578
18,14.578
19,14.578
20,14.578
21,14.578
22,14.578
23,14.578
24,14.578
25,13.972
26,13.972
27,13.972
28,13.972
29,13.972
30,13.972
31,13.972
32,13.972
33,13.972
34,13.972
35,13.972
36,13.972
37,13.972
38,13.972
39,13.972
40,13.972
41,13.972
42,13.972
43,13.972
44,13.972
45,13.972
46,13.972
47,13.972
48,13.972
49,13.972
50,13.972
51,13.972
52,13.972
53,13.972
54,13.972
55,13.972
56,13.972
57,13.972
58,13.972
59,13.972
60,13.972
61,13.972
62,13.972
63,13.972
64,13.972
65,13.972
66,13.972
67,13.972
68,13.972
69,13.972
70,13.972
71,13.972
72,13.972
73,13.972
74,13.972
75,13.972
76,13.972
77,13.972
78,13.972
79,13.972
80,13.972
81,13.972
82,13.972
83,13.972
84,13.972
85,13.972
86,13.972
87,13.972
88,13.972
89,13.972
90,13.972
91,13.972
92,13.972
93,13.972
94,13.972
95,13.972
96,13.972
97,13.972
98,13.972
99,13.972
100,13.972
101,13.972
102,13.972
103,13.972
104,13.972
105,13.972
106,13.972
107,13.972
108,13.972
109,13.972
110,13.972
111,13.972
112,13.972
113,13.972
114,13.972
115,13.972
116,13.972
117,13.972
118,13.972
119,13.972
120,13.972
121,13.972
122,13.972
123,13.972
124,13.972
125,13.972
126,13.972
127,13.972
128,13.972
129,13.972
130,13.972
131,13.972
132,13.972
133,13.972
134,13.972
135,13.972
136,13.972
137,13.972
138,13.972
139,13.972
140,13.972
141,13.972
142,13.972
143,13.972
144,13.972
145,13.972
146,13.972
147,13.972
148,13.972
149,13.972
150,13.972
151,13.972
152,13.972
153,13.972
154,13.972
155,13.972
156,13.972
157,13.972
158,13.972
159,13.972
160,13.972
161,13.972
162,13.972
163,13.972
164,13.972
165,13.972
166,13.972
167,13.972
168,13.972
169,13.972
170,13.972
171,13.972
172,13.972
173,13.972
174,13.972
175,13.972
176,13.972
177,13.972
178,13.972
179,13.972
180,13.972
181,13.972
182,13.972
183,13.972
184,13.972
185,13.972
186,13.972
187,13.972
188,13.972
189,13.972
190,13.972
191,13.972
192,13.972
193,13.896
194,13.896
195,13.896
196,13.896
197,13.896
198,13.896
199,13.896
200,13.896
201,13.896
202,13.896
203,13.896
204,13.896
205,13.896
206,13.896
207,13.896
208,13.896
209,13.896
210,13.896
211,13.896
212,13.896
213,13.896
214,13.896
215,13.896
216,13.896
217,13.896
218,13.896
219,13.896
220,13.896
221,13.896
222,13.896
223,13.896
224,13.896
225,13.896
226,13.896
227,13.896
228,13.896
229,13.896
230,13.896
231,13.896
232,13.896
233,13.896
234,13.896
235,13.896
236,13.896
237,13.896
238,13.896
