t,gas_price,power_price,heat_demand,local_heat_demand,solar_thermal_heat_profile,heatpump_s1.delta_T_min,heatpump_s1.R,heatpump_s1.k,heatpump_s1.T_q,heatpump_s1.T_k,heatpump_s1.p1,heatpump_s1.p2,heatpump_s1.p3,heatpump_s1.p4,heatpump_s1.T1,heatpump_s1.T2,heatpump_s1.T3,heatpump_s1.T4,heatpump_s1.h1,heatpump_s1.h2,heatpump_s1.h3,heatpump_s1.h4,heatpump_s1.max_volume_flow_compressor,heatpump_s1.electrical_efficiency_compressor,heatpump_s1.n,heatpump_s1.z,heatpump_s2.delta_T_min,heatpump_s2.R,heatpump_s2.k,heatpump_s2.T_q,heatpump_s2.T_k,heatpump_s2.p1,heatpump_s2.p2,heatpump_s2.p3,heatpump_s2.p4,heatpump_s2.T1,heatpump_s2.T2,heatpump_s2.T3,heatpump_s2.T4,heatpump_s2.h1,heatpump_s2.h2,heatpump_s2.h3,heatpump_s2.h4,heatpump_s2.max_volume_flow_compressor,heatpump_s2.electrical_efficiency_compressor,heatpump_s2.n,heatpump_s2.z,chp_1.bin,chp_1.gas,chp_1.power,chp_1.heat,chp_1.co2,chp_1.waste_heat,chp_1.natural_gas,chp_1.hydrogen,chp_2.bin,chp_2.gas,chp_2.power,chp_2.heat,chp_2.co2,chp_2.waste_heat,chp_2.natural_gas,chp_2.hydrogen,electrical_grid.power_balance,electrical_grid.power_supply,electrical_grid.power_feedin,hydrogen_grid.hydrogen_balance,hydrogen_grid.hydrogen_supply,hydrogen_grid.hydrogen_feedin,waste_heat_grid.heat_balance,waste_heat_grid.heat_supply,waste_heat_grid.heat_feedin,local_heat_grid.heat_balance,local_heat_grid.heat_feedin,local_heat_grid.district_heat_feedin,ngas_grid.ngas_balance,heat_grid.heat_balance,heat_grid.heat_feedin,heat_grid.heat_supply,heat_grid.excess_heat_feedin,heat_grid.heat_grid_to_local,battery_storage.power_balance,battery_storage.power_charging,battery_storage.power_discharging,battery_storage.power_content,battery_storage.bin_discharge,battery_storage.bin_charge,battery_storage.bin_switch,heat_storage.heat_balance,heat_storage.heat_charging,heat_storage.heat_discharging,heat_storage.heat_content,heat_storage.bin_charge,heat_storage.bin_discharge,pv.power,solar_thermal.bin,solar_thermal.heat,heatpump_s1.power,heatpump_s1.heat_input,heatpump_s1.heat,heatpump_s1.capacity_compressor,heatpump_s1.volume_flow,heatpump_s1.massflow_refigerant,heatpump_s1.swept_volume,heatpump_s2.power,heatpump_s2.heat_input,heatpump_s2.heat,heatpump_s2.capacity_compressor,heatpump_s2.volume_flow,heatpump_s2.massflow_refigerant,heatpump_s2.swept_volume,local_heat_storage.heat_balance,local_heat_storage.heat_charging,local_heat_storage.heat_discharging,local_heat_storage.excess_heat_discharging,local_heat_storage.heat_content,local_heat_storage.bin_charge,local_heat_storage.bin_discharge,geo_heat_storage.heat_balance,geo_heat_storage.heat_charging,geo_heat_storage.heat_discharging,geo_heat_storage.heat_content,geo_heat_storage.bin_charge,geo_heat_storage.bin_discharge,heatpump_s1.ideal_cop,heatpump_s1.d,heatpump_s1.real_cop,heatpump_s2.ideal_cop,heatpump_s2.d,heatpump_s2.real_cop
38,70.037,82.13,73.2625,2.2469636262350163,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43844617139904846,0.43844617139904846,0.0,0.0,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,2.2469636262350163,0.0,0.0,0.0,69.06650840630041,0.0,4.195991593699581,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,69.06650840630041,0.0,69.06650840630041,23.79383340606975,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.17631024906895137,0.4388865842894968,0.4662443761347167,149.86371170860866,0.00922507873435489,0.5352275418164595,0.0022140188962451735,5.976710843799881,0.4662443761347167,2.2469636262350163,4.195991593699581,0.0,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
39,70.037,159.31,75.2925,2.2258782949288634,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-122.89967150435417,1.9649884956458203,124.86466,0.0,0.0,0.0,0.0,5.088886584289496,5.088886584289496,0.0,2.2258782949288634,0.0,312.656,0.0,164.0,88.7075,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,-88.7075,88.7075,0.0,112.50133340606975,1.0,0.0,0.01666,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,1.7028525733157232,4.238886584289497,4.503115615159107,1447.4246873183647,0.08909833174640307,5.169373883279874,0.021383599619136735,-2.2772373202302445,4.503115615159107,2.2258782949288634,0.0,2.2772373202302445,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
40,70.037,166.53,79.5425,2.2455204197171375,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-122.88301150435417,1.9649884956458203,124.848,0.0,0.0,0.0,0.0,5.088886584289496,5.088886584289496,0.0,2.2455204197171375,0.0,312.656,0.0,164.0,84.4575,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,-84.4575,84.4575,0.0,196.95883340606974,1.0,0.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,1.7028525733157232,4.238886584289497,4.503115615159107,1447.4246873183647,0.08909833174640307,5.169373883279874,0.021383599619136735,-2.2575951954419704,4.503115615159107,2.2455204197171375,0.0,4.534832515672215,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
41,70.037,183.38,84.44800000000001,2.2611530869870435,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-122.88301150435417,1.9649884956458203,124.848,0.0,0.0,0.0,0.0,5.088886584289496,5.088886584289496,0.0,0.0,2.2611530869870435,312.656,0.0,164.0,77.29084691301296,0.0,2.2611530869870435,0.0,0.0,0.0,6.0,1.0,0.0,0.0,-77.29084691301296,77.29084691301296,0.0,274.2496803190827,1.0,0.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,1.7028525733157232,4.238886584289497,4.503115615159107,1447.4246873183647,0.08909833174640307,5.169373883279874,0.021383599619136735,-4.503115615159108,4.503115615159107,0.0,0.0,9.037948130831323,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
42,70.037,199.29,85.77499999999999,2.3176453442320604,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-122.88301150435417,1.9649884956458203,124.848,0.0,0.0,0.0,0.0,5.088886584289496,5.088886584289496,0.0,2.3176453442320604,0.0,312.656,0.0,164.0,78.22500000000001,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,-78.22500000000001,78.22500000000001,0.0,352.4746803190827,1.0,0.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,1.7028525733157232,4.238886584289497,4.503115615159107,1447.4246873183647,0.08909833174640307,5.169373883279874,0.021383599619136735,-2.1854702709270466,4.503115615159107,2.3176453442320604,0.0,11.22341840175837,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
43,70.037,199.29,99.0625,2.3084270656065384,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-124.88301150435419,1.9649884956458203,126.84800000000001,0.0,0.0,0.0,0.0,5.088886584289496,5.088886584289496,0.0,2.3084270656065384,0.0,312.656,0.0,164.0,64.9375,0.0,0.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,-64.9375,64.9375,0.0,417.4121803190827,1.0,0.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,1.7028525733157232,4.238886584289497,4.503115615159107,1447.4246873183647,0.08909833174640307,5.169373883279874,0.021383599619136735,-2.19468854955257,4.503115615159107,2.3084270656065384,0.0,13.41810695131094,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
44,70.037,199.29,92.3195,2.4727344197920864,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-126.88301150435419,1.9649884956458203,128.848,0.0,0.0,0.0,0.0,5.088886584289496,5.088886584289496,0.0,2.4727344197920864,0.0,312.656,0.0,164.0,71.6805,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,-71.6805,71.6805,0.0,489.0926803190827,1.0,0.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,1.7028525733157232,4.238886584289497,4.503115615159107,1447.4246873183647,0.08909833174640307,5.169373883279874,0.021383599619136735,-2.0303811953670206,4.503115615159107,2.4727344197920864,0.0,15.44848814667796,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
45,70.037,135.45,93.0215,2.549531731529508,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-122.88301150435417,1.9649884956458203,124.848,0.0,0.0,0.0,0.0,5.088886584289496,5.088886584289496,0.0,2.549531731529508,0.0,312.656,0.0,164.0,70.9785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-70.9785,70.9785,0.0,560.0711803190827,1.0,0.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,1.7028525733157232,4.238886584289497,4.503115615159107,1447.4246873183647,0.08909833174640307,5.169373883279874,0.021383599619136735,-1.953583883629598,4.503115615159107,2.549531731529508,0.0,17.402072030307558,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
46,70.037,127.22,85.6655,2.2032450069980385,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-122.88301150435417,1.9649884956458203,124.848,0.0,0.0,0.0,0.0,5.088886584289496,5.088886584289496,0.0,2.2032450069980385,0.0,312.656,0.0,164.0,78.3345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-78.3345,78.3345,0.0,638.4056803190828,1.0,0.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,1.7028525733157232,4.238886584289497,4.503115615159107,1447.4246873183647,0.08909833174640307,5.169373883279874,0.021383599619136735,-2.2998706081610685,4.503115615159107,2.2032450069980385,0.0,19.701942638468626,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
47,70.037,122.43,88.23649999999999,2.100091833667525,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-61.22228266647757,1.2017173335224345,62.424,0.0,0.0,0.0,0.0,3.188886584289497,3.188886584289497,0.0,2.100091833667525,0.0,156.328,0.0,88.23649999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.236499999999992,0.0,6.236499999999992,632.1691803190828,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.9395814111923373,2.338886584289497,2.484679995646912,798.6441995134868,0.04916170524037898,2.8523007125481668,0.011798809257690956,-0.38458816197938717,2.484679995646912,2.100091833667525,0.0,20.086530800448013,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
48,70.037,113.79,88.9615,1.7857757129989875,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43844617139904846,0.43844617139904846,0.0,0.0,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,1.7857757129989875,0.0,0.0,0.0,88.9615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.9615,0.0,88.9615,543.2076803190828,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.17631024906895137,0.4388865842894968,0.4662443761347167,149.86371170860866,0.00922507873435489,0.5352275418164595,0.0022140188962451735,1.3195313368642694,0.4662443761347167,1.7857757129989875,0.0,18.766999463583744,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
49,70.037,112.77,86.45899999999999,1.3878085827297888,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43844617139904846,0.43844617139904846,0.0,0.0,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,1.3878085827297888,0.0,0.0,0.0,82.2630084063004,0.0,4.195991593699581,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.2630084063004,0.0,82.2630084063004,460.9446719127824,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.17631024906895137,0.4388865842894968,0.4662443761347167,149.86371170860866,0.00922507873435489,0.5352275418164595,0.0022140188962451735,5.117555800294653,0.4662443761347167,1.3878085827297888,4.195991593699581,13.649443663289091,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
50,70.037,112.77,85.647,1.3088508373087646,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43844617139904846,0.43844617139904846,0.0,0.0,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,1.3088508373087646,0.0,0.0,0.0,81.45100840630042,0.0,4.195991593699581,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.45100840630042,0.0,81.45100840630042,379.493663506482,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.17631024906895137,0.4388865842894968,0.4662443761347167,149.86371170860866,0.00922507873435489,0.5352275418164595,0.0022140188962451735,5.038598054873628,0.4662443761347167,1.3088508373087646,4.195991593699581,8.610845608415463,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
51,70.037,112.77,85.82000000000001,1.1300471776285026,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43844617139904846,0.43844617139904846,0.0,0.0,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,1.1300471776285026,0.0,0.0,0.0,83.31815510018197,0.0,2.5018448998180327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83.31815510018197,0.0,83.31815510018197,296.1755084063,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.17631024906895137,0.4388865842894968,0.4662443761347167,149.86371170860866,0.00922507873435489,0.5352275418164595,0.0022140188962451735,3.1656477013118183,0.4662443761347167,1.1300471776285026,2.5018448998180327,5.445197907103645,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
52,70.037,112.77,85.521,1.150090300798961,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.438446171399049,4.438446171399049,0.0,0.0,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,1.150090300798961,0.0,0.0,0.0,85.521,0.0,0.0,0.0,-4.0,4.0,0.0,4.0,0.0,1.0,1.0,85.521,0.0,85.521,210.65450840630004,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.17631024906895137,0.4388865842894968,0.4662443761347167,149.86371170860866,0.00922507873435489,0.5352275418164595,0.0022140188962451735,0.6838459246642437,0.4662443761347167,1.150090300798961,0.0,4.761351982439401,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
53,70.037,112.77,87.40400000000001,1.3036402338531188,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4384461713990486,2.4384461713990486,0.0,0.0,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,1.3036402338531188,0.0,0.0,0.0,87.40400000000001,0.0,0.0,0.0,-2.0,2.0,0.0,6.0,0.0,1.0,0.0,87.40400000000001,0.0,87.40400000000001,123.25050840630003,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.17631024906895137,0.4388865842894968,0.4662443761347167,149.86371170860866,0.00922507873435489,0.5352275418164595,0.0022140188962451735,0.837395857718402,0.4662443761347167,1.3036402338531188,0.0,3.9239561247209993,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
54,70.037,117.0,93.652,1.596030652917935,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43844617139904846,0.43844617139904846,0.0,0.0,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,1.596030652917935,0.0,0.0,0.0,93.652,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,93.652,0.0,93.652,29.598508406300027,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.17631024906895137,0.4388865842894968,0.4662443761347167,149.86371170860866,0.00922507873435489,0.5352275418164595,0.0022140188962451735,1.1297862767832187,0.4662443761347167,1.596030652917935,0.0,2.7941698479377806,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
55,70.037,128.42,99.317,1.7454510292793801,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-61.22228266647757,1.2017173335224345,62.424,0.0,0.0,0.0,0.0,3.188886584289497,3.188886584289497,0.0,1.7454510292793801,0.0,156.328,0.0,99.317,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,17.316999999999993,0.0,17.316999999999993,12.281508406300034,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.9395814111923373,2.338886584289497,2.484679995646912,798.6441995134868,0.04916170524037898,2.8523007125481668,0.011798809257690956,-0.7392289663675324,2.484679995646912,1.7454510292793801,0.0,3.533398814305313,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
