t,gas_price,power_price,heat_demand,local_heat_demand,solar_thermal_heat_profile,heatpump_s1.delta_T_min,heatpump_s1.R,heatpump_s1.k,heatpump_s1.T_q,heatpump_s1.T_k,heatpump_s1.p1,heatpump_s1.p2,heatpump_s1.p3,heatpump_s1.p4,heatpump_s1.T1,heatpump_s1.T2,heatpump_s1.T3,heatpump_s1.T4,heatpump_s1.h1,heatpump_s1.h2,heatpump_s1.h3,heatpump_s1.h4,heatpump_s1.max_volume_flow_compressor,heatpump_s1.electrical_efficiency_compressor,heatpump_s1.n,heatpump_s1.z,heatpump_s2.delta_T_min,heatpump_s2.R,heatpump_s2.k,heatpump_s2.T_q,heatpump_s2.T_k,heatpump_s2.p1,heatpump_s2.p2,heatpump_s2.p3,heatpump_s2.p4,heatpump_s2.T1,heatpump_s2.T2,heatpump_s2.T3,heatpump_s2.T4,heatpump_s2.h1,heatpump_s2.h2,heatpump_s2.h3,heatpump_s2.h4,heatpump_s2.max_volume_flow_compressor,heatpump_s2.electrical_efficiency_compressor,heatpump_s2.n,heatpump_s2.z,chp_1.bin,chp_1.gas,chp_1.power,chp_1.heat,chp_1.co2,chp_1.waste_heat,chp_1.natural_gas,chp_1.hydrogen,chp_2.bin,chp_2.gas,chp_2.power,chp_2.heat,chp_2.co2,chp_2.waste_heat,chp_2.natural_gas,chp_2.hydrogen,electrical_grid.power_balance,electrical_grid.power_supply,electrical_grid.power_feedin,hydrogen_grid.hydrogen_balance,hydrogen_grid.hydrogen_supply,hydrogen_grid.hydrogen_feedin,waste_heat_grid.heat_balance,waste_heat_grid.heat_supply,waste_heat_grid.heat_feedin,local_heat_grid.heat_balance,local_heat_grid.heat_feedin,local_heat_grid.district_heat_feedin,ngas_grid.ngas_balance,heat_grid.heat_balance,heat_grid.heat_feedin,heat_grid.heat_supply,heat_grid.excess_heat_feedin,heat_grid.heat_grid_to_local,battery_storage.power_balance,battery_storage.power_charging,battery_storage.power_discharging,battery_storage.power_content,battery_storage.bin_discharge,battery_storage.bin_charge,battery_storage.bin_switch,heat_storage.heat_balance,heat_storage.heat_charging,heat_storage.heat_discharging,heat_storage.heat_content,heat_storage.bin_charge,heat_storage.bin_discharge,pv.power,solar_thermal.bin,solar_thermal.heat,heatpump_s1.power,heatpump_s1.heat_input,heatpump_s1.heat,heatpump_s1.capacity_compressor,heatpump_s1.volume_flow,heatpump_s1.massflow_refigerant,heatpump_s1.swept_volume,heatpump_s2.power,heatpump_s2.heat_input,heatpump_s2.heat,heatpump_s2.capacity_compressor,heatpump_s2.volume_flow,heatpump_s2.massflow_refigerant,heatpump_s2.swept_volume,local_heat_storage.heat_balance,local_heat_storage.heat_charging,local_heat_storage.heat_discharging,local_heat_storage.excess_heat_discharging,local_heat_storage.heat_content,local_heat_storage.bin_charge,local_heat_storage.bin_discharge,geo_heat_storage.heat_balance,geo_heat_storage.heat_charging,geo_heat_storage.heat_discharging,geo_heat_storage.heat_content,geo_heat_storage.bin_charge,geo_heat_storage.bin_discharge,heatpump_s1.ideal_cop,heatpump_s1.d,heatpump_s1.real_cop,heatpump_s2.ideal_cop,heatpump_s2.d,heatpump_s2.real_cop
38,70.037,82.13,73.2625,2.2469636262350163,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,1.5762000000000014,1.9,7.816400000000008,148.5116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.22228266647757,5.201717333522435,62.424,148.51160000000002,148.51160000000002,0.0,0.0,3.1888865842894965,3.1888865842894965,0.0,2.2469636262350163,0.0,7.816400000000008,0.0,82.0,8.737499999999997,0.0,0.0,-4.0,4.0,0.0,6.0,0.0,1.0,1.0,-8.737499999999997,8.737499999999997,0.0,100.85314703861732,1.0,0.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.9395814111923372,2.3388865842894964,2.4846799956469114,798.6441995134866,0.04916170524037897,2.8523007125481663,0.011798809257690952,-0.23771636941189556,2.4846799956469114,2.2469636262350163,0.0,6.959121986964773,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
39,70.037,159.31,75.2925,2.2258782949288634,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,1.5762000000000014,1.9,7.816400000000008,148.5116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.23894266647757,1.2017173335224343,62.44066,148.51160000000002,148.51160000000002,0.0,0.0,3.1888865842894965,3.1888865842894965,0.0,2.2258782949288634,0.0,7.816400000000008,0.0,82.0,6.707499999999996,0.0,0.0,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,-6.707499999999996,6.707499999999996,0.0,107.56064703861732,1.0,0.0,0.01666,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.9395814111923372,2.3388865842894964,2.4846799956469114,798.6441995134866,0.04916170524037897,2.8523007125481663,0.011798809257690952,-0.258801700718049,2.4846799956469114,2.2258782949288634,0.0,7.217923687682822,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
40,70.037,166.53,79.5425,2.2455204197171375,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,1.5762000000000014,1.9,7.816400000000008,148.5116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.22228266647757,1.2017173335224343,62.424,148.51160000000002,148.51160000000002,0.0,0.0,3.1888865842894965,3.1888865842894965,0.0,2.2455204197171375,0.0,7.816400000000008,0.0,82.0,2.457499999999996,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,-2.457499999999996,2.457499999999996,0.0,110.01814703861731,1.0,0.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.9395814111923372,2.3388865842894964,2.4846799956469114,798.6441995134866,0.04916170524037897,2.8523007125481663,0.011798809257690952,-0.23915957592977577,2.4846799956469114,2.2455204197171375,0.0,7.457083263612597,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
41,70.037,183.38,84.44800000000001,2.2611530869870435,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,1.5762000000000014,1.9,7.816400000000008,148.5116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.22228266647757,1.2017173335224343,62.424,148.51160000000002,148.51160000000002,0.0,0.0,3.1888865842894965,3.1888865842894965,0.0,2.2611530869870435,0.0,7.816400000000008,0.0,84.44800000000001,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,2.4480000000000075,0.0,2.4480000000000075,107.5701470386173,-0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.9395814111923372,2.3388865842894964,2.4846799956469114,798.6441995134866,0.04916170524037897,2.8523007125481663,0.011798809257690952,-0.2235269086598688,2.4846799956469114,2.2611530869870435,0.0,7.680610172272466,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
42,70.037,199.29,85.77499999999999,2.3176453442320604,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,1.5762000000000014,1.9,7.816400000000008,148.5116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.22228266647757,1.2017173335224343,62.424,148.51160000000002,148.51160000000002,0.0,0.0,3.1888865842894965,3.1888865842894965,0.0,2.3176453442320604,0.0,7.816400000000008,0.0,82.0,0.0,3.7749999999999915,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,107.5701470386173,-0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.9395814111923372,2.3388865842894964,2.4846799956469114,798.6441995134866,0.04916170524037897,2.8523007125481663,0.011798809257690952,3.6079653485851395,2.4846799956469114,2.3176453442320604,3.7749999999999915,4.072644823687327,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
43,70.037,199.29,99.0625,2.3084270656065384,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,1.5762000000000014,1.9,7.816400000000008,148.5116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.222282666477575,1.2017173335224343,64.424,148.51160000000002,148.51160000000002,0.0,0.0,3.1888865842894965,3.1888865842894965,0.0,2.3084270656065384,0.0,7.816400000000008,0.0,99.0625,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,-0.0,1.0,17.0625,0.0,17.0625,90.5076470386173,-0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.9395814111923372,2.3388865842894964,2.4846799956469114,798.6441995134866,0.04916170524037897,2.8523007125481663,0.011798809257690952,-0.17625293004037346,2.4846799956469114,2.3084270656065384,0.0,4.2488977537277,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
44,70.037,199.29,92.3195,2.4727344197920864,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,1.5762000000000014,1.9,7.816400000000008,148.5116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.22228266647757,1.2017173335224343,66.424,148.51160000000002,148.51160000000002,0.0,0.0,3.1888865842894965,3.1888865842894965,0.0,2.4727344197920864,0.0,7.816400000000008,0.0,88.12350840630008,0.0,4.1959915936999295,0.0,4.0,0.0,4.0,0.0,1.0,-0.0,0.0,6.1235084063000755,0.0,6.1235084063000755,84.38413863231723,-0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.9395814111923372,2.3388865842894964,2.4846799956469114,798.6441995134866,0.04916170524037897,2.8523007125481663,0.011798809257690952,4.1840460178451035,2.4846799956469114,2.4727344197920864,4.1959915936999295,0.06485173588259618,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
45,70.037,135.45,93.0215,2.549531731529508,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,1.5762000000000014,1.9,7.816400000000008,148.5116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.22228266647757,1.2017173335224343,62.424,148.51160000000002,148.51160000000002,0.0,0.0,3.1888865842894965,3.1888865842894965,0.0,2.549531731529508,0.0,7.816400000000008,0.0,93.0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.021500000000003,0.0,11.021500000000003,73.36263863231723,-0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.9395814111923372,2.3388865842894964,2.4846799956469114,798.6441995134866,0.04916170524037897,2.8523007125481663,0.011798809257690952,0.06485173588259618,2.4846799956469114,2.549531731529508,0.0,0.0,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
46,70.037,127.22,85.6655,2.2032450069980385,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,1.5762000000000014,1.9,7.816400000000008,148.5116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.22228266647757,1.2017173335224343,62.424,148.51160000000002,148.51160000000002,0.0,0.0,3.1888865842894965,3.1888865842894965,0.0,2.2032450069980385,0.0,7.816400000000008,0.0,85.38406501135113,0.0,0.2814349886488734,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,3.384065011351121,0.0,3.384065011351121,69.9785736209661,-0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.9395814111923372,2.3388865842894964,2.4846799956469114,798.6441995134866,0.04916170524037897,2.8523007125481663,0.011798809257690952,0.0,2.4846799956469114,2.2032450069980385,0.2814349886488734,0.0,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
47,70.037,122.43,88.23649999999999,2.100091833667525,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,1.5762000000000014,1.9,7.816400000000008,148.5116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.22228266647757,1.2017173335224343,62.424,148.51160000000002,148.51160000000002,0.0,0.0,3.1888865842894965,3.1888865842894965,0.0,2.100091833667525,0.0,7.816400000000008,0.0,87.85191183802061,0.0,0.3845881619793867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.851911838020605,0.0,5.851911838020605,64.1266617829455,-0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.9395814111923372,2.3388865842894964,2.4846799956469114,798.6441995134866,0.04916170524037897,2.8523007125481663,0.011798809257690952,0.0,2.4846799956469114,2.100091833667525,0.3845881619793867,0.0,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
48,70.037,113.79,88.9615,1.7857757129989875,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,1.5762000000000014,1.9,7.816400000000008,148.5116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.22228266647757,1.2017173335224343,62.424,148.51160000000002,148.51160000000002,0.0,0.0,3.1888865842894965,3.1888865842894965,0.0,1.7857757129989875,0.0,7.816400000000008,0.0,88.26259571735207,0.0,0.6989042826479244,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,6.2625957173520765,0.0,6.2625957173520765,57.86406606559343,-0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.9395814111923372,2.3388865842894964,2.4846799956469114,798.6441995134866,0.04916170524037897,2.8523007125481663,0.011798809257690952,0.0,2.4846799956469114,1.7857757129989875,0.6989042826479244,0.0,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
49,70.037,112.77,86.45899999999999,1.3878085827297888,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,1.5762000000000014,1.9,7.816400000000008,148.5116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.22228266647757,1.2017173335224343,62.424,148.51160000000002,148.51160000000002,0.0,0.0,3.1888865842894965,3.1888865842894965,0.0,1.3878085827297888,0.0,7.816400000000008,0.0,86.45899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,4.458999999999989,0.0,4.458999999999989,53.40506606559344,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.9395814111923372,2.3388865842894964,2.4846799956469114,798.6441995134866,0.04916170524037897,2.8523007125481663,0.011798809257690952,-1.096871412917123,2.4846799956469114,1.3878085827297888,0.0,1.096871412917123,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
50,70.037,112.77,85.647,1.3088508373087646,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,1.5762000000000014,1.9,7.816400000000008,148.5116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.22228266647757,3.201717333522434,62.424,148.51160000000002,148.51160000000002,0.0,0.0,3.1888865842894965,3.1888865842894965,0.0,1.3088508373087646,0.0,7.816400000000008,0.0,83.37429942874473,0.0,2.27270057125527,0.0,-2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.3742994287447354,0.0,1.3742994287447354,52.0307666368487,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.9395814111923372,2.3388865842894964,2.4846799956469114,798.6441995134866,0.04916170524037897,2.8523007125481663,0.011798809257690952,1.096871412917123,2.4846799956469114,1.3088508373087646,2.27270057125527,0.0,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
51,70.037,112.77,85.82000000000001,1.1300471776285026,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,1.5762000000000014,1.9,7.816400000000008,148.5116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.22228266647757,1.2017173335224343,62.424,148.51160000000002,148.51160000000002,0.0,0.0,3.1888865842894965,3.1888865842894965,0.0,1.1300471776285026,0.0,7.816400000000008,0.0,84.46536718198159,0.0,1.3546328180184093,0.0,0.0,0.0,0.0,2.0,1.0,-0.0,1.0,2.4653671819815983,0.0,2.4653671819815983,49.565399454867105,-0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.9395814111923372,2.3388865842894964,2.4846799956469114,798.6441995134866,0.04916170524037897,2.8523007125481663,0.011798809257690952,0.0,2.4846799956469114,1.1300471776285026,1.3546328180184093,0.0,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
52,70.037,112.77,85.521,1.150090300798961,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,1.5762000000000014,1.9,7.816400000000008,148.5116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.22228266647757,5.201717333522435,62.424,148.51160000000002,148.51160000000002,0.0,0.0,3.1888865842894965,3.1888865842894965,0.0,1.150090300798961,0.0,7.816400000000008,0.0,84.18641030515205,0.0,1.334589694847951,0.0,-4.0,4.0,0.0,6.0,0.0,1.0,1.0,2.18641030515205,0.0,2.18641030515205,47.37898914971505,-0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.9395814111923372,2.3388865842894964,2.4846799956469114,798.6441995134866,0.04916170524037897,2.8523007125481663,0.011798809257690952,0.0,2.4846799956469114,1.150090300798961,1.334589694847951,0.0,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
53,70.037,112.77,87.40400000000001,1.3036402338531188,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,1.5762000000000014,1.9,7.816400000000008,148.5116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.22228266647757,1.2017173335224343,62.424,148.51160000000002,148.51160000000002,0.0,0.0,3.1888865842894965,3.1888865842894965,0.0,1.3036402338531188,0.0,7.816400000000008,0.0,87.40400000000001,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,5.404000000000011,0.0,5.404000000000011,41.97498914971504,-0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.9395814111923372,2.3388865842894964,2.4846799956469114,798.6441995134866,0.04916170524037897,2.8523007125481663,0.011798809257690952,-1.181039761793793,2.4846799956469114,1.3036402338531188,0.0,1.181039761793793,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
54,70.037,117.0,93.652,1.596030652917935,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,1.5762000000000014,1.9,7.816400000000008,148.5116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.22228266647757,1.2017173335224343,62.424,148.51160000000002,148.51160000000002,0.0,0.0,3.1888865842894965,3.1888865842894965,0.0,0.0,1.596030652917935,7.816400000000008,0.0,94.37648074341463,0.0,0.8715499095033001,1.596030652917935,0.0,0.0,0.0,6.0,0.0,1.0,1.0,12.376480743414636,0.0,12.376480743414636,29.598508406300404,-0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.9395814111923372,2.3388865842894964,2.4846799956469114,798.6441995134866,0.04916170524037897,2.8523007125481663,0.011798809257690952,-1.6131300861436118,2.4846799956469114,0.0,0.8715499095033001,2.794169847937405,1.0,1.0,0.0,0.85,0.85,0.0,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
