t,value
1,1.7971221568199278
2,1.8681374690184542
3,1.8602412074822896
4,1.9301145079110615
5,1.9909056643807155
6,2.438041822479519
7,2.796220798036125
8,2.8338168475991377
9,3.4370958640705704
10,3.46413953519878
11,3.409255667256322
12,3.1455871382485534
13,3.008832096857
14,2.863973591702254
15,2.7587813965852095
16,2.9121235117715973
17,3.2983065365789206
18,3.43216125488273
19,3.6264364260362334
20,3.611979048846598
21,3.466025091555066
22,3.2564399384058107
23,3.0746675937114945
24,2.530091184627069
25,1.9139651691610606
26,1.9173639345961644
27,1.7515551201600648
28,1.808968177576042
29,1.9731434736828
30,2.427889363173481
31,2.6857301637128956
32,2.796678376174335
33,3.073768938976207
34,3.0926468958264537
35,3.187973578717442
36,3.1978444654502813
37,3.1481178845511857
38,3.0531802176837246
39,3.0245294128039304
40,3.051219184786275
41,3.072460895110747
42,3.149222726169753
43,3.1366969043843334
44,3.359958179093904
45,3.4643105727999255
46,2.993775240299891
47,2.8536104309870933
48,2.426516840988812
49,1.885758034197521
50,1.7784700373925546
51,1.5355111437944569
52,1.5627457934568458
53,1.771389855405083
54,2.1686907431033777
55,2.371723552312682
56,2.475857009255371
57,2.706911426395498
58,2.6783258578407025
59,2.708921055014608
60,2.7108576788736567
61,2.7369330157364518
62,2.700107351255404
63,2.6919502047923967
64,2.815949971313126
65,2.782286417744536
66,2.861441000768009
67,2.9428442743510685
68,3.0426444268023416
69,2.9057426049204476
70,2.553757919154691
71,2.2564145874889374
72,1.7507982008496203
73,1.3920661139722423
74,1.4136292318892145
75,1.280454709042181
76,1.2898756208227242
77,1.4808966318407188
78,1.9656024743586569
79,2.2172249156667707
80,2.281186397970531
81,2.4870578370022627
82,2.404547596383173
83,2.334942111762369
84,2.8238520207621187
85,2.831864535346569
86,2.514689374791392
87,2.787439801928551
88,2.835134760760764
89,2.726257179614339
90,3.248874390144292
91,3.1763931991605827
92,3.1006540093950843
93,3.020418895006626
94,2.732319119631161
95,2.5025061158580155
96,2.3286510543613095
97,1.8578328114869582
98,1.9173639345961644
99,1.7798811400271208
100,1.8701962130450982
101,2.0636317610854653
102,2.523933952762996
103,2.7290667406918905
104,2.8897831643890948
105,3.2354707083060945
106,3.4146256064620477
107,3.4516171615078464
108,3.661607674867405
109,3.702565157978478
110,3.719480021089474
111,3.7569617396901607
112,3.984777543216907
113,4.136840880947622
114,4.229538864829155
115,4.437460949123302
116,4.429009271738749
117,4.438144944978868
118,4.289159239307848
119,3.9327880534146726
120,3.374833245238723
121,2.8729009253934414
122,2.9837583025710495
123,2.9368299727133302
124,2.9796642895006173
125,3.1399995093069215
126,3.4440666765037986
127,3.8373513537517456
128,4.090754070271612
129,4.33611963133818
130,4.439171465184639
131,4.534745786666119
132,4.275828895762202
133,4.210912094014117
134,4.261442741944014
135,4.327978148012114
136,4.467211888698949
137,4.850794813830859
138,5.496076112186383
139,5.554659665051292
140,5.701524661045321
141,5.552527014838186
142,5.172858801058267
143,4.591372608299658
144,3.89467420150794
145,3.347525656062987
146,3.342174849399767
147,3.0428261208230403
148,3.21083448517893
149,3.0687539313183274
150,3.0389525675799445
151,3.412816449490361
152,3.561333997605626
153,3.953034697726491
154,4.230479040270788
155,4.37748254529338
156,4.320696470655452
157,4.195992719833573
158,4.117269205987127
159,4.061018089854988
160,4.031127408518093
161,4.0249393098786
162,4.22875996247424
163,4.452061984360222
164,4.3795926728455115
165,4.130621921767701
166,3.630696054985448
167,3.2869159208439487
168,2.7361827151384412
169,2.159402077560254
170,2.1928979031081632
171,1.9817618733945035
172,2.0759933599607745
173,1.9909056643807155
174,2.258572576670862
175,2.5473625024008912
176,2.6148282556990727
177,3.014246248393094
178,3.0510261728177155
179,3.132335113260692
180,3.1256989839549703
181,3.2079752599256293
182,3.1839496344934908
183,3.153930748044175
184,3.1930337482255124
185,3.2157268235770724
186,3.308780347495848
187,3.271312592719597
188,3.2214070374297212
189,3.06096694632237
190,2.810416125519063
191,2.6218336742943658
192,2.1465972360065764
193,1.6573795942213732
194,1.7381105405206825
195,1.6143267635626342
196,1.704838025953571
197,1.8995801908879633
198,2.3184869934069816
199,2.542171896033725
200,2.612390853776318
201,2.865548615799305
202,2.891437668180479
203,2.9919387219291442
204,2.978325516364909
205,2.987615498243688
206,3.0531802176837246
207,3.0447912407236046
208,3.1729870334240746
209,3.2135954888229237
210,3.2892564748384605
211,3.2769840155568652
212,3.278799899837104
213,3.177577332844676
214,2.9556050487756673
215,2.674775090950605
216,2.17085420857515
217,1.6831904750346096
218,1.7784700373925546
219,1.6683377576540364
220,1.8394253687937714
221,2.078947785294122
222,2.5514296953960858
223,2.743539866010555
224,2.7657858211421185
225,2.9773874418845865
226,3.0372160723339614
227,3.0112773767695438
228,2.9979412154381477
229,3.0472470856780953
230,3.093943909889498
231,3.2306394174779904
232,3.403384721070499
233,3.6808578248655413
234,3.8191723831897813
235,3.898444417606204
236,4.053140601562107
237,4.036341825860333
238,3.770898964981997
239,3.3892824445907928
240,2.82381675219551
241,2.290340702550229
242,2.3098962022666227
243,2.1426824406686222
244,2.2466047337251807
245,2.4328616529258382
246,2.799980005529871
247,3.0211512146701214
248,3.1253481303886055
249,3.333131334410339
250,3.3568335697161147
251,3.5347392080174744
252,3.3835811207960913
253,3.4618664297885293
254,3.4964943886388826
255,3.4011141819809607
256,3.2349042682182807
257,3.2135954888229237
258,3.129515858705283
259,2.793316782942034
260,2.7810060039064264
261,2.5956869552990542
262,2.3988904733695766
263,2.1466279752568354
264,1.7105318102407163
265,1.282745567614439
266,1.3677357145281006
267,1.3149105583461873
268,1.3769900953725283
269,1.5698066492607377
270,1.9656024743586569
271,2.09205892488418
272,2.148176319174007
273,2.3161478168758087
274,2.304936436076346
275,2.3521621198953295
276,2.3346877460060496
277,2.3070975864018237
278,2.33693826689607
279,2.3817956337352486
280,2.4483279008651455
281,2.5443214868580535
282,2.6079658777526444
283,2.684411355078843
284,2.67344985419652
285,2.5956869552990542
286,2.3820243615363603
287,2.1621147860559615
288,1.8470774616548389
289,1.532553873949843
290,1.5827125789834022
291,1.3265425662054509
292,1.2300033938962749
293,1.347817934327273
294,1.6434916731006566
295,1.8859329095564743
296,2.0311553201895256
297,2.4558633695434287
298,2.4718810025694653
299,2.617524397581206
300,2.8238520207621187
301,3.0873726822549696
302,3.012723200220698
303,2.9442580401201996
304,2.9913685709426816
305,3.032805277926378
306,3.0320988480351194
307,3.019459557594779
308,2.966365724035966
309,2.8494306328999044
310,2.7688506768694316
311,2.5706257421017837
312,2.1095949497682396
313,1.6388739249047863
314,1.7046861395475656
315,1.563588303857322
316,1.760443591607568
317,1.6852555887072356
318,1.889094637760829
319,2.146172143351199
320,2.2324531370713205
321,2.7109368813977457
322,2.8528726329114877
323,3.0362303520329803
324,2.9883890904423045
325,2.9698943561327207
326,2.825356622695714
327,2.7587813965852095
328,2.7583390301237403
329,2.95555109470649
330,3.050654370927279
331,3.1315655133293294
332,3.0460059087635636
333,3.139546165241396
334,2.7182337770661196
335,2.6218336742943658
336,2.0864005369182674
337,1.5883798122902202
338,1.6394336534111815
339,1.4977252147697642
340,1.6002606795704004
341,1.5846134225432567
342,1.970819827154909
343,2.2882124297854016
344,2.5066420242982583
345,2.933961644801448
346,2.924280289417442
347,3.093716654877321
348,3.066443203904737
349,3.008832096857
350,3.081848732264839
351,3.2575677046274256
352,3.3180163405642653
353,3.382074787265538
354,3.4738841315595232
355,3.3941045521267252
356,3.3417720754269875
357,3.1992787140037557
358,2.9806457677349893
359,2.870364568161157
360,2.365653340599647
361,1.8717601838106173
362,1.9748006126621167
363,1.8374135283088038
364,1.9169405788600835
365,2.125298103019885
366,2.5927186687805523
367,2.874418986206021
368,2.9992151715510698
369,3.3168212527415952
370,3.433982215308867
371,3.7252066135637274
372,3.9967114440178437
373,4.115812702702936
374,4.140174668293637
375,4.036883183087414
376,3.9614595118680445
377,3.973866907277834
378,4.044174224139157
379,4.0121502915717615
380,3.9172219135016157
381,3.7439031163371648
382,3.452361916045612
383,3.134175375311632
384,2.5607235155072545
385,2.0592295277734123
386,2.138288167797842
387,2.017053481534414
388,2.0778519933726627
389,2.3004114134616924
390,2.7307416951639896
391,3.0211512146701214
392,3.1095192217458565
393,3.4476749853869006
394,3.4728343278997653
395,3.513870419443924
396,3.574834994353907
397,3.636029158400865
398,3.8108209972689444
399,3.872237781197834
400,3.9614595118680445
401,4.0665491906002105
402,4.18275077399578
403,4.1980913545849035
404,4.145277927922359
405,3.9905151141831285
406,3.705962579480254
407,3.3892824445907928
408,2.82381675219551
409,2.290340702550229
410,2.4069232660759226
411,2.2896272416853654
412,2.4231987999176368
413,2.6044581287529143
414,2.9528365057035133
415,3.199051466321003
416,3.3006407140336638
417,3.5959047405448046
418,3.689831275534432
419,3.8113889275396566
420,3.905851935199159
421,3.952247046053674
422,4.020823311785435
423,4.1086094066753915
424,4.198084193607702
425,4.327553867173828
426,4.419670765901817
427,4.388969851035893
428,4.3332122630106795
429,4.222689185228544
430,3.9693950486306155
431,3.6974261216797
432,3.236715695513555
433,2.728498213205876
434,2.8012419957270605
435,2.7475143270513303
436,2.959378038724992
437,3.1399995093069215
438,3.3734373434697176
439,3.652495988033017
440,3.8062328007030684
441,4.063965945777798
442,4.482560811086071
443,4.968117103767742
444,5.145945068033513
445,5.200382230073169
446,5.029302243831889
447,4.970313170122205
448,5.059861166006192
449,5.325360599282197
450,5.605443843870708
451,5.721888525399027
452,5.869923030120192
453,5.580115158890602
454,4.622305609987032
455,4.042397295635401
456,3.29551047121558
457,2.657988330629955
458,2.6774737092033494
459,2.5123716633458746
460,2.6076341919500337
461,2.7285645924048154
462,3.0365212226823615
463,3.3187556204482322
464,3.332743451233864
465,3.5134216339627096
466,3.551094132670607
467,3.5766533390568624
468,3.574834994353907
469,3.440430173170529
470,3.281175624756979
471,3.126614491397259
472,3.3396304898757467
473,3.7029512834193143
474,3.8413373692890627
475,3.898444417606204
476,3.828134322447878
477,3.899773844626537
478,3.9693950486306155
479,3.8462826053279913
480,3.4148930921447698
481,2.8488979671438064
482,3.0329682401910207
483,2.809484906195648
484,3.0432123774027695
485,3.1491917112430845
486,3.279606373490589
487,3.7064218005400793
488,3.9810823890681726
489,4.37844138467144
490,3.778660299852933
491,3.510951301739776
492,3.3071444695803347
493,3.087598470195006
494,2.961857716218126
495,3.0120979526064624
496,3.090986479652175
497,3.6185658740908186
498,3.8183934808348665
499,3.958296360236948
500,4.052842401155511
501,4.084187107558619
502,4.049743342688089
503,3.863036742502055
504,3.177054888563436
505,2.776414698797046
506,3.0329682401910207
507,3.082743396566437
508,3.3616205255490397
509,3.4603867070810055
510,3.393460015795326
511,3.800174267031415
512,3.9131751809774693
513,4.173206882615107
514,4.378938825942898
515,4.446268297244061
516,4.487567755575637
517,4.435968427835141
518,4.433562890392035
519,4.52560416121183
520,4.466696066752339
521,4.62927429743152
522,4.915078380402715
523,5.377670569800573
524,4.6715583019894895
525,4.636544566144152
