t,value
1,25.32
2,25.06
3,24.81
4,24.81
5,24.81
6,24.8
7,24.81
8,25.32
9,25.32
10,25.32
11,24.81
12,24.81
13,22.28
14,24.81
15,25.32
16,25.32
17,25.32
18,25.32
19,25.32
20,25.32
21,25.32
22,25.32
23,25.32
24,25.32
25,25.32
26,25.31
27,25.31
28,25.32
29,25.31
30,25.31
31,25.32
32,25.32
33,25.32
34,25.32
35,25.32
36,25.32
37,25.32
38,25.32
39,25.32
40,25.32
41,25.32
42,25.32
43,25.32
44,25.32
45,25.32
46,25.32
47,25.32
48,25.32
49,25.32
50,25.32
51,25.32
52,25.32
53,25.32
54,25.32
55,25.32
56,25.32
57,25.57
58,25.57
59,25.57
60,25.32
61,25.32
62,25.57
63,25.83
64,26.18
65,26.42
66,26.36
67,26.1
68,25.84
69,25.57
70,25.57
71,25.32
72,25.32
73,25.32
74,25.32
75,25.32
76,25.32
77,25.32
78,25.32
79,26.36
80,34.2
81,34.2
82,34.2
83,30.78
84,30.02
85,30.78
86,34.2
87,34.2
88,34.2
89,34.2
90,34.2
91,34.2
92,34.2
93,34.2
94,34.2
95,28.49
96,25.84
97,25.57
98,25.32
99,25.32
100,25.32
101,25.32
102,25.32
103,25.32
104,27.47
105,27.68
106,25.32
107,25.32
108,25.32
109,25.32
110,25.32
111,25.32
112,25.32
113,25.32
114,25.32
115,25.32
116,25.32
117,25.32
118,25.32
119,25.32
120,25.32
121,25.31
122,25.31
123,25.32
124,25.32
125,25.32
126,25.32
127,25.32
128,25.32
129,25.32
130,25.32
131,25.31
132,25.31
133,25.31
134,25.32
135,25.32
136,25.32
137,26.36
138,26.62
139,26.36
140,26.36
141,26.1
142,25.32
143,25.32
144,25.32
145,25.32
146,25.32
147,25.32
148,25.57
149,25.57
150,25.57
151,25.52
152,26.36
153,26.36
154,25.83
155,25.32
156,25.32
157,25.57
158,26.1
159,28.12
160,29.77
161,26.36
162,25.57
163,25.32
164,25.32
165,25.32
166,25.32
167,25.32
168,25.32
169,25.31
170,25.31
171,25.31
172,25.31
173,25.31
174,25.31
175,25.31
176,25.32
177,25.32
178,25.32
179,25.32
180,25.31
181,25.31
182,25.31
183,25.31
184,25.32
185,25.32
186,25.32
187,25.32
188,25.32
189,25.32
190,25.32
191,25.32
192,25.32
193,28.14
194,28.14
195,28.14
196,28.14
197,28.14
198,28.14
199,44.88
200,50.76
201,50.76
202,50.76
203,50.76
204,50.76
205,50.76
206,50.76
207,50.76
208,50.76
209,50.76
210,44.88
211,26.9
212,26.9
213,26.9
214,26.9
215,26.9
216,26.9
217,26.9
218,26.36
219,26.36
220,26.36
221,26.36
222,26.36
223,25.92
224,26.36
225,26.9
226,26.36
227,25.57
228,25.57
229,25.57
230,25.57
231,25.57
232,25.57
233,26.36
234,30.08
235,26.9
236,26.9
237,26.9
238,26.9
239,26.9
240,26.57
241,26.18
242,25.57
243,25.57
244,25.57
245,25.57
246,25.57
247,25.57
248,25.83
249,26.9
250,31.64
251,26.9
252,27.62
253,26.9
254,27.29
255,27.62
256,30.0
257,41.97
258,41.97
259,40.71
260,41.97
261,41.97
262,41.97
263,41.97
264,39.89
265,26.9
266,26.9
267,26.9
268,26.9
269,26.9
270,26.9
271,27.65
272,30.0
273,30.7
274,26.9
275,25.57
276,25.57
277,25.57
278,25.57
279,25.57
280,26.9
281,29.88
282,26.9
283,27.85
284,28.36
285,28.07
286,26.9
287,26.9
288,26.9
289,26.9
290,26.9
291,26.9
292,26.9
293,26.9
294,26.9
295,28.48
296,57.54
297,59.92
298,59.92
299,59.92
300,66.45
301,66.45
302,66.45
303,66.45
304,66.45
305,66.45
306,66.45
307,66.45
308,66.45
309,59.94
310,59.92
311,59.92
312,59.92
313,59.92
314,59.92
315,59.92
316,59.92
317,59.92
318,59.92
319,59.92
320,66.45
321,66.45
322,59.92
323,59.92
324,59.92
325,59.92
326,58.12
327,52.84
328,52.84
329,58.71
330,58.71
331,54.63
332,42.83
333,41.49
334,41.48
335,41.48
336,41.48
337,41.48
338,41.48
339,41.48
340,41.48
341,41.48
342,41.48
343,43.26
344,59.92
345,71.61
346,73.06
347,73.06
348,73.06
349,73.06
350,73.06
351,73.06
352,73.06
353,73.06
354,73.06
355,73.06
356,73.06
357,73.06
358,59.92
359,59.92
360,59.92
361,105.0
362,105.0
363,105.0
364,105.0
365,105.0
366,115.3
367,115.3
368,115.3
369,115.3
370,115.3
371,115.3
372,115.3
373,105.0
374,105.0
375,113.01
376,115.3
377,115.3
378,115.3
379,115.3
380,115.3
381,115.3
382,115.3
383,113.01
384,110.74
385,105.0
386,103.21
387,103.2
388,102.09
389,101.71
390,101.46
391,107.43
392,112.99
393,113.01
394,113.01
395,109.65
396,105.0
397,98.01
398,98.01
399,98.01
400,105.16
401,115.3
402,115.3
403,114.13
404,110.74
405,108.53
406,108.53
407,108.5
408,105.31
409,105.0
410,103.77
411,104.24
412,103.77
413,103.77
414,105.0
415,114.16
416,115.3
417,115.3
418,115.3
419,115.3
420,115.3
421,115.3
422,115.3
423,115.3
424,115.3
425,115.3
426,115.3
427,115.3
428,115.3
429,115.3
430,115.3
431,115.3
432,115.3
433,115.3
434,115.3
435,115.3
436,115.3
437,115.3
438,115.3
439,115.3
440,115.3
441,115.3
442,115.3
443,115.3
444,115.3
445,115.3
446,115.3
447,115.3
448,115.3
449,115.3
450,115.3
451,115.3
452,115.3
453,115.3
454,115.3
455,115.3
456,110.12
457,105.0
458,103.07
459,103.07
460,103.07
461,105.0
462,110.74
463,114.52
464,115.3
465,114.52
466,77.24
467,56.97
468,40.36
469,40.36
470,40.36
471,40.36
472,40.36
473,40.36
474,40.36
475,40.36
476,40.36
477,40.36
478,40.36
479,40.36
480,40.36
481,40.36
482,36.32
483,40.36
484,40.36
485,40.36
486,40.36
487,34.3
488,34.3
489,34.3
490,34.3
491,34.3
492,34.3
493,34.3
494,34.3
495,34.3
496,40.36
497,40.36
498,40.36
499,40.36
500,40.36
501,40.36
502,40.36
503,40.36
504,40.36
505,34.3
506,34.3
507,34.3
508,34.3
509,34.3
510,40.36
511,39.55
512,40.36
513,40.36
514,40.36
515,37.04
516,34.3
517,34.3
518,34.3
519,34.3
520,40.36
521,40.36
522,40.36
523,34.3
524,34.3
525,34.3
526,34.3
527,34.3
528,34.3
529,25.32
530,25.32
531,25.32
532,25.32
533,25.32
534,25.32
535,25.32
536,25.32
537,25.32
538,25.32
539,25.32
540,25.32
541,25.32
542,25.32
543,25.32
544,25.32
545,25.32
546,25.32
547,25.32
548,25.32
549,25.32
550,25.32
551,25.32
552,25.32
553,25.32
554,24.81
555,24.56
556,24.81
557,25.31
558,25.32
559,25.32
560,25.32
561,25.32
562,25.32
563,25.32
564,24.81
565,22.78
566,22.5
567,22.78
568,25.32
569,25.32
570,25.32
571,25.32
572,25.32
573,25.06
574,24.56
575,22.28
576,22.28
577,22.28
578,22.28
579,22.28
580,22.28
581,22.28
582,22.28
583,25.06
584,25.32
585,25.32
586,25.32
587,25.31
588,23.43
589,22.28
590,22.28
591,25.31
592,25.31
593,25.32
594,25.32
595,25.32
596,25.32
597,25.06
598,22.28
599,22.28
600,22.28
601,22.28
602,22.28
603,22.28
604,22.28
605,22.28
606,22.28
607,22.28
608,25.32
609,25.32
610,25.32
611,22.28
612,22.28
613,22.28
614,22.28
615,22.28
616,25.32
617,25.32
618,25.32
619,25.32
620,25.32
621,25.32
622,25.32
623,25.32
624,25.32
625,25.31
626,25.31
627,22.28
628,22.28
629,22.28
630,22.28
631,25.06
632,25.32
633,25.31
634,24.8
635,22.28
636,22.28
637,22.28
638,22.28
639,22.28
640,22.28
641,24.75
642,24.75
643,22.28
644,22.28
645,22.28
646,22.28
647,22.28
648,22.28
649,14.16
650,14.16
651,14.16
652,14.16
653,14.16
654,14.16
655,14.16
656,14.25
657,14.25
658,14.16
659,14.16
660,14.16
661,14.16
662,14.16
663,14.16
664,22.28
665,22.28
666,22.28
667,22.28
668,22.28
669,22.28
670,22.28
671,22.28
672,22.28
673,22.28
674,22.28
675,18.94
676,18.94
677,18.94
678,18.94
679,18.94
680,22.28
681,22.28
682,22.28
683,22.28
684,22.28
685,22.28
686,22.28
687,22.28
688,25.31
689,25.32
690,25.32
691,25.32
692,25.32
693,25.32
694,25.32
695,25.32
696,25.32
697,25.32
698,25.32
699,25.32
700,25.32
701,25.32
702,25.32
703,25.32
704,25.32
705,25.32
706,25.32
707,25.32
708,25.32
709,24.56
710,22.28
711,22.28
712,22.28
713,22.28
714,25.31
715,25.06
716,24.81
717,24.06
718,22.28
719,22.28
720,22.28
721,22.28
722,22.28
723,22.28
724,22.28
725,22.28
726,22.28
727,25.06
728,25.32
729,25.32
730,25.32
731,24.56
732,22.28
733,22.28
734,22.28
735,22.28
736,25.32
737,25.32
738,25.32
739,25.32
740,25.32
741,25.32
742,25.32
743,25.06
744,22.28
745,22.28
746,22.28
747,22.28
748,22.28
749,22.28
750,22.28
751,25.06
752,25.32
753,25.32
754,25.32
755,22.28
756,22.28
757,22.28
758,22.28
759,22.28
760,25.32
761,25.32
762,25.32
763,25.32
764,25.32
765,25.32
766,25.32
767,25.32
768,25.32
769,25.32
770,25.31
771,25.31
772,25.31
773,25.31
774,25.32
775,25.32
776,25.32
777,25.32
778,25.32
779,25.32
780,25.32
781,25.32
782,25.32
783,25.32
784,25.32
785,25.32
786,25.32
787,25.32
788,25.32
789,25.32
790,25.32
791,25.32
792,25.32
793,25.32
794,25.32
795,25.32
796,25.32
797,25.32
798,25.32
799,25.32
800,25.32
801,25.32
802,25.32
803,25.32
804,25.32
805,25.32
806,25.32
807,25.32
808,25.32
809,25.32
810,25.32
811,25.32
812,25.32
813,25.32
814,25.32
815,25.32
816,25.31
817,24.81
818,23.43
819,22.78
820,25.06
821,25.31
822,25.31
823,25.32
824,25.32
825,25.32
826,25.06
827,22.28
828,22.28
829,22.28
830,22.28
831,22.28
832,22.28
833,25.31
834,25.31
835,25.31
836,24.81
837,22.28
838,22.28
839,22.28
840,22.28
841,22.28
842,22.28
843,22.28
844,22.28
845,21.52
846,21.52
847,21.52
848,22.28
849,22.28
850,21.52
851,21.52
852,21.52
853,21.52
854,21.52
855,21.52
856,22.28
857,22.28
858,24.75
859,24.5
860,22.28
861,22.28
862,22.28
863,22.28
864,22.28
865,25.31
866,25.31
867,25.31
868,25.31
869,24.8
870,24.8
871,24.8
