t,value
1,15.299
2,15.299
3,15.299
4,15.299
5,15.299
6,15.299
7,15.299
8,15.299
9,15.299
10,15.299
11,15.299
12,15.299
13,15.299
14,15.299
15,15.299
16,15.299
17,15.299
18,15.299
19,15.299
20,15.299
21,15.299
22,15.299
23,15.299
24,15.299
25,14.662
26,14.662
27,14.662
28,14.662
29,14.662
30,14.662
31,14.662
32,14.662
33,14.662
34,14.662
35,14.662
36,14.662
37,14.662
38,14.662
39,14.662
40,14.662
41,14.662
42,14.662
43,14.662
44,14.662
45,14.662
46,14.662
47,14.662
48,14.662
49,14.662
50,14.662
51,14.662
52,14.662
53,14.662
54,14.662
55,14.662
56,14.662
57,14.662
58,14.662
59,14.662
60,14.662
61,14.662
62,14.662
63,14.662
64,14.662
65,14.662
66,14.662
67,14.662
68,14.662
69,14.662
70,14.662
71,14.662
72,14.662
73,14.662
74,14.662
75,14.662
76,14.662
77,14.662
78,14.662
79,14.662
80,14.662
81,14.662
82,14.662
83,14.662
84,14.662
85,14.662
86,14.662
87,14.662
88,14.662
89,14.662
90,14.662
91,14.662
92,14.662
93,14.662
94,14.662
95,14.662
96,14.662
97,14.662
98,14.662
99,14.662
100,14.662
101,14.662
102,14.662
103,14.662
104,14.662
105,14.662
106,14.662
107,14.662
108,14.662
109,14.662
110,14.662
111,14.662
112,14.662
113,14.662
114,14.662
115,14.662
116,14.662
117,14.662
118,14.662
119,14.662
120,14.662
121,14.662
122,14.662
123,14.662
124,14.662
125,14.662
126,14.662
127,14.662
128,14.662
129,14.662
130,14.662
131,14.662
132,14.662
133,14.662
134,14.662
135,14.662
136,14.662
137,14.662
138,14.662
139,14.662
140,14.662
141,14.662
142,14.662
143,14.662
144,14.662
145,14.662
146,14.662
147,14.662
148,14.662
149,14.662
150,14.662
151,14.662
152,14.662
153,14.662
154,14.662
155,14.662
156,14.662
157,14.662
158,14.662
159,14.662
160,14.662
161,14.662
162,14.662
163,14.662
164,14.662
165,14.662
166,14.662
167,14.662
168,14.662
169,14.662
170,14.662
171,14.662
172,14.662
173,14.662
174,14.662
175,14.662
