t,value
1,92.85
2,92.85
3,92.85
4,54.94
5,54.5
6,54.5
7,54.5
8,54.5
9,60.17
10,60.17
11,60.17
12,60.17
13,60.17
14,60.17
15,60.17
16,107.08
17,135.23
18,135.24
19,135.24
20,135.24
21,122.49
22,118.4
23,97.0
24,93.93
25,112.43
26,93.0
27,92.85
28,92.85
29,92.85
30,92.85
31,91.27
32,92.85
33,92.85
34,91.96
35,87.63
36,87.63
37,87.63
38,87.63
39,91.93
40,117.21
41,118.41
42,118.41
43,118.41
44,118.41
45,118.41
46,118.4
47,118.4
48,93.93
49,92.85
50,92.85
51,92.85
52,54.94
53,54.5
54,54.5
55,54.5
56,54.5
57,54.5
58,54.5
59,54.5
60,54.5
61,54.5
62,54.5
63,54.5
64,97.0
65,122.49
66,122.5
67,122.5
68,122.5
69,122.49
70,118.4
71,97.0
72,93.93
73,95.92
74,90.64
75,90.64
76,90.64
77,90.64
78,90.64
79,94.68
80,118.4
81,149.21
82,152.93
83,152.26
84,144.06
85,152.93
86,153.2
87,154.52
88,154.52
89,154.52
90,154.52
91,153.07
92,152.93
93,138.5
94,129.26
95,124.95
96,119.56
97,106.47
98,106.47
99,106.47
100,106.47
101,106.47
102,106.47
103,123.82
104,138.55
105,162.15
106,162.15
107,162.15
108,156.35
109,152.93
110,159.71
111,162.15
112,162.15
113,162.15
114,162.15
115,162.15
116,159.71
117,138.52
118,138.52
119,138.52
120,130.47
121,128.17
122,114.85
123,114.84
124,114.84
125,114.84
126,114.84
127,134.18
128,139.32
129,162.15
130,162.15
131,162.15
132,155.4
133,154.02
134,161.57
135,162.15
136,162.15
137,162.15
138,162.15
139,162.15
140,162.15
141,144.67
142,138.52
143,138.52
144,137.63
145,124.95
146,116.37
147,116.35
148,116.34
149,116.35
150,118.39
151,145.47
152,146.87
153,162.15
154,162.15
155,152.93
156,137.64
157,137.65
158,152.93
159,152.93
160,152.93
161,152.9
162,152.93
163,152.93
164,149.45
165,127.84
166,106.47
167,106.47
168,103.26
169,102.51
170,102.51
171,102.51
172,102.51
