t,value
1,30.376
2,30.376
3,30.376
4,30.376
5,30.376
6,30.376
7,30.376
8,30.376
9,30.376
10,30.376
11,30.376
12,30.376
13,30.376
14,30.376
15,30.376
16,30.376
17,30.376
18,30.376
19,30.376
20,30.376
21,30.376
22,30.376
23,30.376
24,30.376
25,30.376
26,30.376
27,30.376
28,30.376
29,30.376
30,30.376
31,30.376
32,30.376
33,30.376
34,30.376
35,30.376
36,30.376
37,30.376
38,30.376
39,30.376
40,30.376
41,30.376
42,30.376
43,30.376
44,30.376
45,30.376
46,30.376
47,30.376
48,30.376
49,29.112
50,29.112
51,29.112
52,29.112
53,29.112
54,29.112
55,29.112
56,29.112
57,29.112
58,29.112
59,29.112
60,29.112
61,29.112
62,29.112
63,29.112
64,29.112
65,29.112
66,29.112
67,29.112
68,29.112
69,29.112
70,29.112
71,29.112
72,29.112
73,29.112
74,29.112
75,29.112
76,29.112
77,29.112
78,29.112
79,29.112
80,29.112
81,29.112
82,29.112
83,29.112
84,29.112
85,29.112
86,29.112
87,29.112
88,29.112
89,29.112
90,29.112
91,29.112
92,29.112
93,29.112
94,29.112
95,29.112
96,29.112
97,29.112
98,29.112
99,29.112
100,29.112
101,29.112
102,29.112
103,29.112
104,29.112
105,29.112
106,29.112
107,29.112
108,29.112
109,29.112
110,29.112
111,29.112
112,29.112
113,29.112
114,29.112
115,29.112
116,29.112
117,29.112
118,29.112
119,29.112
120,29.112
121,29.112
122,29.112
123,29.112
124,29.112
125,29.112
126,29.112
127,29.112
128,29.112
129,29.112
130,29.112
131,29.112
132,29.112
133,29.112
134,29.112
135,29.112
136,29.112
137,29.112
138,29.112
139,29.112
140,29.112
141,29.112
142,29.112
143,29.112
144,29.112
145,29.112
146,29.112
147,29.112
148,29.112
149,29.112
150,29.112
151,29.112
152,29.112
153,29.112
154,29.112
155,29.112
156,29.112
157,29.112
158,29.112
159,29.112
160,29.112
161,29.112
162,29.112
163,29.112
164,29.112
165,29.112
166,29.112
167,29.112
168,29.112
169,29.112
170,29.112
171,29.112
172,29.112
173,29.112
174,29.112
175,29.112
176,29.112
177,29.112
178,29.112
179,29.112
180,29.112
181,29.112
182,29.112
183,29.112
184,29.112
185,29.112
186,29.112
187,29.112
188,29.112
189,29.112
190,29.112
191,29.112
192,29.112
193,29.112
194,29.112
195,29.112
196,29.112
197,29.112
198,29.112
199,29.112
200,29.112
201,29.112
202,29.112
203,29.112
204,29.112
205,29.112
206,29.112
207,29.112
208,29.112
209,29.112
210,29.112
211,29.112
212,29.112
213,29.112
214,29.112
215,29.112
216,29.112
217,28.954
218,28.954
219,28.954
220,28.954
221,28.954
222,28.954
223,28.954
224,28.954
225,28.954
226,28.954
227,28.954
228,28.954
229,28.954
230,28.954
231,28.954
232,28.954
233,28.954
234,28.954
235,28.954
236,28.954
237,28.954
238,28.954
239,28.954
240,28.954
241,28.954
242,28.954
243,28.954
244,28.954
245,28.954
246,28.954
247,28.954
248,28.954
249,28.954
250,28.954
251,28.954
252,28.954
253,28.954
254,28.954
255,28.954
256,28.954
257,28.954
258,28.954
259,28.954
260,28.954
261,28.954
262,28.954
263,28.954
264,28.954
265,28.954
266,28.954
267,28.954
268,28.954
269,28.954
270,28.954
271,28.954
272,28.954
273,28.954
274,28.954
275,28.954
276,28.954
277,28.954
278,28.954
279,28.954
280,28.954
281,28.954
282,28.954
283,28.954
284,28.954
285,28.954
286,28.954
287,28.954
288,28.954
289,28.954
290,28.954
291,28.954
292,28.954
293,28.954
294,28.954
295,28.954
296,28.954
297,28.954
298,28.954
299,28.954
300,28.954
301,28.954
302,28.954
303,28.954
304,28.954
305,28.954
306,28.954
307,28.954
308,28.954
309,28.954
310,28.954
311,28.954
312,28.954
313,28.954
314,28.954
315,28.954
316,28.954
317,28.954
318,28.954
319,28.954
320,28.954
321,28.954
322,28.954
323,28.954
324,28.954
325,28.954
326,28.954
327,28.954
328,28.954
329,28.954
