t,value
1,61.33
2,61.33
3,60.01
4,58.02
5,57.61
6,57.61
7,57.61
8,57.61
9,62.73
10,62.73
11,60.85
12,60.85
13,58.6
14,60.85
15,62.73
16,71.85
17,86.4
18,86.4
19,86.4
20,86.4
21,78.79
22,65.98
23,65.16
24,61.84
25,64.8
26,61.38
27,61.33
28,59.68
29,59.73
30,59.64
31,57.62
32,61.33
33,61.33
34,58.25
35,57.61
36,57.61
37,57.61
38,57.61
39,57.61
40,62.22
41,75.23
42,75.23
43,75.23
44,75.23
45,73.24
46,65.04
47,65.37
48,63.16
49,61.33
50,61.33
51,60.01
52,58.02
53,57.61
54,57.61
55,57.61
56,57.61
57,57.61
58,57.61
59,55.89
60,55.89
61,53.82
62,55.89
63,57.61
64,65.99
65,79.35
66,79.35
67,79.35
68,79.35
69,78.79
70,65.98
71,65.16
72,61.84
73,58.73
74,58.73
75,58.73
76,58.73
77,58.73
78,58.73
79,59.67
80,70.6
81,84.95
82,86.25
83,83.89
84,78.93
85,71.95
86,82.25
87,86.4
88,88.44
89,89.33
90,89.33
91,89.33
92,89.33
93,82.05
94,73.98
95,72.52
96,70.3
97,62.05
98,62.04
99,62.04
100,62.04
101,62.04
102,62.04
103,66.14
104,81.23
105,90.63
106,90.24
107,88.44
108,88.44
109,80.48
110,86.4
111,88.44
112,90.63
113,91.15
114,91.15
115,91.15
116,91.15
117,83.71
118,82.88
119,82.05
120,75.51
121,66.48
122,63.15
123,63.15
124,63.15
125,63.15
126,63.15
127,73.15
128,82.88
129,91.15
130,91.15
131,90.63
132,90.63
133,90.24
134,90.24
135,91.15
136,91.15
137,91.15
138,91.15
139,91.15
140,91.15
141,83.71
142,83.24
143,82.05
144,73.78
145,70.6
146,62.85
147,62.85
148,62.85
149,62.85
150,63.06
151,81.23
152,82.88
153,90.24
154,90.24
155,86.71
156,73.72
157,73.72
158,73.72
159,88.44
160,73.72
161,73.72
162,90.24
163,90.24
164,89.6
165,80.42
166,70.61
167,64.12
168,61.33
169,58.91
170,58.91
171,58.91
172,58.91
173,58.91
174,58.91
175,61.33
176,72.65
177,79.1
178,66.77
179,64.14
180,64.14
181,64.14
182,64.14
183,66.77
184,78.74
185,88.44
186,89.33
187,89.33
188,89.33
189,82.05
190,79.68
191,79.61
192,73.04
193,69.2
194,64.69
195,63.57
196,63.57
197,63.57
198,63.57
199,63.57
200,75.48
201,78.82
202,78.82
203,78.03
204,64.21
205,64.21
206,64.21
207,70.41
208,79.61
209,79.61
210,79.61
211,79.61
212,79.61
213,69.89
214,66.42
215,62.64
216,61.29
217,54.62
218,53.53
219,53.53
220,53.53
221,53.53
222,53.53
223,53.53
224,53.53
225,53.53
226,53.53
227,53.53
228,53.53
229,53.53
230,53.53
231,53.53
232,59.84
233,63.2
234,75.02
235,75.02
236,75.02
237,75.02
238,75.02
239,70.25
240,65.76
241,61.33
242,61.33
243,61.33
244,61.33
245,61.6
246,63.5
247,82.05
248,88.65
249,96.52
250,96.52
251,96.52
252,96.52
253,92.46
254,96.52
255,96.52
256,96.52
257,96.52
258,96.52
259,96.52
260,96.52
261,83.71
262,81.48
263,79.06
264,71.03
265,63.87
266,63.87
267,63.87
268,63.87
269,63.87
270,63.87
271,73.97
272,82.88
273,90.24
274,90.24
275,89.14
276,78.93
277,73.72
278,73.72
279,73.72
280,79.64
281,90.63
282,91.18
283,91.18
284,91.18
285,83.24
286,79.06
287,72.99
288,69.62
289,63.87
290,62.61
291,62.61
292,62.61
293,62.61
294,62.61
295,65.63
296,82.05
297,91.16
298,92.07
299,89.33
300,89.33
301,77.66
302,86.97
303,89.33
304,90.28
305,97.92
306,97.92
307,97.92
308,97.92
309,89.93
310,84.92
311,82.05
312,77.17
313,66.55
314,66.55
315,66.55
316,66.55
317,66.55
318,66.55
319,81.23
320,82.88
321,90.24
322,90.24
323,86.57
324,72.46
325,72.46
326,72.46
327,72.46
328,90.24
329,97.92
330,97.92
331,97.92
332,97.92
333,89.93
334,82.92
335,82.05
336,74.9
337,66.55
338,66.55
339,66.55
340,66.55
341,66.55
342,66.55
343,82.88
344,97.45
