t,value
1,62.1
2,61.14
3,60.97
4,60.08
5,60.08
6,60.08
7,60.08
8,60.08
9,66.79
10,66.79
11,62.96
12,62.96
13,62.29
14,62.96
15,66.79
16,75.29
17,90.52
18,90.52
19,90.52
20,90.52
21,80.58
22,67.71
23,65.77
24,63.07
25,74.59
26,65.94
27,65.06
28,65.06
29,65.06
30,65.06
31,67.71
32,79.78
33,88.7
34,86.26
35,69.46
36,69.46
37,69.46
38,69.46
39,71.64
40,89.96
41,93.86
42,93.86
43,93.86
44,93.86
45,84.28
46,74.87
47,74.51
48,70.44
49,65.44
50,62.52
51,61.84
52,61.09
53,61.09
54,61.09
55,60.94
56,61.2
57,63.32
58,61.2
59,60.08
60,60.08
61,60.08
62,60.08
63,61.09
64,66.87
65,80.1
66,80.71
67,80.71
68,80.71
69,67.71
70,65.63
71,68.12
72,64.63
73,62.1
74,61.14
75,60.97
76,60.08
77,60.08
78,60.08
79,60.08
80,60.08
81,60.08
82,60.08
83,56.63
84,56.63
85,56.02
86,56.63
87,60.08
88,67.72
89,81.42
90,81.42
91,81.42
92,81.42
93,80.58
94,67.71
95,65.77
96,63.07
97,60.25
98,60.25
99,60.25
100,60.25
101,60.25
102,60.25
103,61.95
104,74.56
105,89.96
106,91.78
107,90.86
108,84.63
109,84.63
110,89.05
111,90.86
112,91.78
113,93.7
114,93.7
115,93.7
116,93.7
117,84.28
118,76.88
119,76.08
120,72.37
121,65.13
122,63.58
123,63.58
124,63.58
125,63.58
126,63.81
127,74.16
128,84.22
129,95.08
130,95.08
131,93.64
132,92.35
133,91.78
134,92.72
135,94.23
136,95.73
137,97.14
138,97.14
139,97.14
140,97.14
141,87.37
142,84.76
143,83.39
144,77.88
145,71.06
146,66.18
147,66.18
148,66.18
149,66.18
150,66.18
151,76.28
152,83.89
153,96.17
154,96.17
155,96.17
156,95.19
157,95.08
158,95.08
159,96.17
160,97.14
161,97.14
162,97.14
163,97.14
164,97.14
165,87.37
166,84.75
167,83.39
168,79.35
169,74.17
170,65.0
171,64.87
172,64.87
173,64.87
174,64.87
175,82.55
176,85.09
177,95.08
178,94.6
179,91.78
180,91.78
181,90.11
182,89.56
183,91.78
184,77.41
185,80.74
186,94.6
187,94.6
188,93.65
189,81.39
190,72.37
191,70.15
192,64.19
193,61.09
194,61.09
195,61.09
196,61.09
197,61.09
198,61.09
199,64.12
200,75.17
201,83.57
202,73.09
203,67.92
204,67.92
205,67.92
206,67.92
207,71.9
208,83.74
209,91.78
210,93.9
211,93.9
212,93.9
213,83.39
214,82.55
215,81.39
216,74.6
217,72.37
218,64.75
219,64.71
220,64.71
221,64.71
222,64.71
223,64.71
224,74.01
225,81.73
226,82.1
227,80.91
228,71.61
229,67.06
230,67.06
231,76.17
232,82.55
233,82.55
234,82.55
235,82.55
236,82.55
237,73.03
238,70.86
239,64.93
240,63.39
241,60.42
242,56.02
243,56.02
244,56.02
245,56.02
246,56.02
247,56.02
248,56.02
249,56.02
250,56.02
251,56.02
252,56.02
253,56.02
254,56.02
255,56.02
256,62.7
257,65.74
258,80.04
259,80.04
260,80.04
261,80.04
262,79.43
263,71.58
264,68.93
265,63.36
266,63.36
267,63.36
268,63.36
269,63.42
270,65.5
271,82.7
272,90.68
273,100.82
274,100.82
275,100.82
276,100.82
277,100.82
278,100.82
279,100.82
280,100.82
281,100.82
282,100.82
283,100.82
284,100.82
285,85.52
286,82.55
287,80.9
288,75.39
289,65.77
290,65.77
291,65.77
292,65.77
293,65.77
294,65.77
295,79.28
296,85.11
297,94.62
298,94.62
299,93.64
300,88.13
301,77.43
302,77.43
303,77.43
304,91.78
305,95.08
306,97.95
307,97.95
308,97.95
309,85.09
310,81.07
311,75.46
312,72.01
313,65.5
314,64.11
315,64.11
316,64.11
317,64.11
318,64.11
319,72.1
320,83.39
321,95.08
322,97.46
323,92.71
324,92.71
325,91.02
326,91.78
327,92.71
328,94.42
329,104.88
330,105.94
331,105.94
332,105.94
333,95.29
334,87.26
335,83.39
336,77.84
337,69.82
338,69.82
339,69.82
340,69.82
341,69.82
342,69.82
343,82.55
344,88.33
345,100.21
346,98.2
347,90.86
348,80.51
349,80.49
350,80.51
351,84.63
352,94.22
353,104.88
354,104.88
355,104.88
356,104.88
357,89.78
358,84.93
359,83.1
360,78.11
361,70.06
362,69.82
363,69.82
364,69.82
365,69.82
366,69.83
367,84.22
368,100.78
369,124.19
370,124.19
371,117.73
372,124.19
373,124.19
374,124.19
375,124.19
376,126.05
377,137.68
378,137.68
379,137.68
380,137.68
381,113.38
382,110.26
383,90.17
384,85.62
385,84.22
386,82.55
387,77.66
388,76.36
389,76.36
390,76.36
391,78.47
392,83.57
393,84.24
394,84.75
395,84.22
396,81.91
397,78.56
398,76.36
399,76.36
400,81.49
401,84.75
402,92.91
403,92.91
404,92.91
405,86.39
406,83.39
407,82.55
408,80.91
409,75.32
410,71.2
411,71.2
412,71.2
413,71.2
414,71.2
415,71.2
416,76.36
417,80.91
418,83.39
419,82.55
420,82.5
421,77.13
422,76.36
423,78.45
424,84.22
425,89.18
426,103.19
427,103.19
428,103.19
429,103.19
430,89.04
431,86.48
432,84.01
433,82.55
434,76.86
435,76.36
436,76.36
437,76.36
438,84.22
439,97.88
440,132.66
441,147.49
442,147.49
443,135.17
444,122.85
445,122.85
446,122.85
447,122.85
448,147.49
449,152.6
450,260.29
451,260.29
452,260.29
453,165.47
454,132.66
455,110.79
456,98.17
457,90.6
458,85.67
459,85.67
460,85.67
461,85.67
462,85.67
463,98.17
464,138.78
465,154.29
466,154.29
467,154.29
468,137.67
469,128.75
470,128.75
471,128.75
472,151.7
473,157.42
474,244.9
475,244.9
476,244.9
477,144.49
478,128.38
479,106.51
480,101.31
481,91.31
482,85.67
