t,value
1,77.17
2,74.85
3,74.85
4,74.85
5,74.85
6,74.85
7,74.85
8,74.85
9,80.81
10,80.81
11,80.81
12,80.81
13,73.31
14,80.8
15,82.48
16,113.72
17,127.0
18,147.66
19,152.72
20,147.66
21,105.33
22,105.33
23,102.06
24,97.62
25,113.92
26,97.05
27,83.21
28,83.21
29,83.21
30,78.36
31,78.36
32,87.07
33,87.07
34,77.3
35,77.3
36,71.87
37,71.87
38,77.17
39,77.3
40,104.25
41,104.47
42,125.04
43,104.77
44,104.47
45,104.47
46,104.07
47,104.47
48,99.49
49,77.17
50,74.85
51,74.85
52,74.85
53,74.85
54,74.85
55,74.85
56,74.85
57,74.85
58,74.85
59,74.85
60,74.85
61,67.9
62,74.84
63,76.39
64,105.33
65,117.63
66,136.76
67,141.45
68,136.76
69,105.33
70,105.33
71,102.06
72,97.62
73,77.93
74,77.93
75,77.93
76,77.93
77,77.93
78,77.93
79,84.83
80,120.13
81,142.37
82,145.22
83,145.22
84,134.76
85,130.75
86,146.96
87,151.65
88,151.65
89,151.65
90,151.65
91,151.65
92,151.65
93,135.84
94,125.48
95,124.49
96,120.04
97,103.93
98,103.93
99,103.93
100,103.93
101,103.93
102,103.93
103,120.05
104,135.64
105,159.47
106,159.47
107,153.21
108,143.53
109,142.27
110,143.53
111,154.3
112,162.71
113,162.71
114,162.71
115,162.71
116,162.71
117,147.7
118,137.25
119,132.79
120,125.73
121,118.79
122,111.52
123,111.52
124,111.52
125,111.52
126,111.52
127,125.73
128,141.41
129,162.71
130,162.71
131,162.71
132,162.71
133,162.69
134,162.71
135,162.71
136,162.71
137,165.27
138,167.85
139,165.27
140,165.27
141,150.7
142,146.9
143,135.85
144,129.29
145,120.04
146,111.51
147,111.51
148,111.51
149,111.51
150,111.51
151,141.91
152,150.68
153,162.71
154,162.69
155,143.37
156,139.03
157,139.03
158,143.37
159,154.47
160,139.03
161,139.03
162,159.47
163,154.83
164,147.87
165,131.12
166,116.14
167,104.71
168,99.7
169,98.35
170,98.35
171,98.35
172,98.35
173,98.35
174,98.35
175,107.72
176,130.48
177,145.44
178,135.25
179,107.64
180,106.36
181,107.64
182,108.06
183,124.14
184,143.36
185,151.47
186,164.04
187,164.04
188,164.03
189,141.91
190,140.25
191,134.41
192,130.59
193,123.23
194,116.14
195,110.2
196,110.19
197,110.19
198,110.19
199,110.19
200,131.51
201,140.29
202,140.29
203,135.86
204,135.46
205,126.47
206,126.26
207,137.13
208,140.29
209,140.29
210,140.29
211,140.29
212,133.97
213,124.57
214,114.59
215,100.4
216,69.27
217,8.75
218,8.74
219,8.74
220,8.74
221,8.74
222,8.74
223,8.74
224,8.74
225,8.74
226,8.74
227,8.74
228,8.74
229,8.74
230,8.74
231,8.75
232,73.63
233,100.2
234,119.22
235,129.88
236,129.88
237,129.88
238,129.86
239,120.92
240,111.23
241,103.64
242,103.64
243,103.64
244,103.64
245,106.13
246,114.0
247,141.43
248,156.19
249,175.17
250,175.18
251,175.18
252,175.17
253,175.17
254,175.17
255,175.17
256,175.17
257,175.17
258,175.17
259,175.17
260,170.91
261,147.7
262,141.41
263,132.79
264,124.99
265,115.26
266,115.26
267,115.26
268,115.26
269,115.26
270,115.26
271,128.86
272,149.94
273,165.27
274,164.24
275,152.7
276,137.5
277,125.4
278,125.4
279,125.4
280,152.7
281,160.88
282,167.48
283,167.48
284,167.48
285,143.21
286,131.5
287,126.43
288,119.64
289,115.26
290,108.82
291,108.76
292,108.76
293,108.76
294,108.76
295,121.18
296,134.42
297,165.27
298,168.98
299,160.84
300,157.46
301,148.76
302,148.76
303,152.7
304,161.09
305,169.89
306,177.35
307,177.35
308,177.35
309,157.36
310,150.71
311,141.41
312,131.48
313,121.18
314,116.45
315,116.45
316,116.45
317,116.45
318,116.45
319,141.66
320,153.07
321,168.98
322,162.72
323,143.67
324,127.58
325,125.72
326,125.72
327,127.88
328,152.7
329,168.98
330,169.89
331,169.89
332,169.01
333,154.63
334,147.7
335,141.43
336,130.28
337,120.0
338,116.45
339,116.45
340,116.45
341,116.45
342,116.45
343,144.74
344,165.54
345,189.46
346,190.24
347,179.22
348,190.24
349,190.24
350,190.24
351,190.24
352,190.24
353,211.41
354,309.67
355,211.41
356,210.67
357,176.2
358,176.2
359,156.19
360,151.4
361,145.11
362,135.84
363,131.48
364,124.31
365,124.29
366,124.29
367,130.09
368,145.82
369,149.2
370,145.82
371,141.43
372,128.01
373,124.51
374,124.29
375,124.29
376,124.29
377,141.83
378,156.19
379,160.21
380,154.81
381,152.01
382,143.33
383,138.24
384,129.17
385,123.06
386,121.18
387,121.18
388,121.18
389,121.18
390,121.18
391,121.18
392,124.29
393,133.14
394,143.29
395,135.85
396,133.44
397,129.4
398,128.96
399,130.72
400,141.43
401,158.55
402,179.33
403,179.33
404,179.33
405,178.75
406,160.5
407,152.23
408,140.9
409,135.84
410,132.7
411,132.7
412,132.7
413,132.7
414,140.02
415,172.78
416,206.87
417,223.35
418,223.35
419,195.18
420,187.71
421,178.73
422,178.72
423,181.52
424,211.48
425,223.35
426,342.77
427,342.77
428,342.77
429,206.87
430,193.9
431,165.54
432,153.07
433,147.71
434,146.23
435,146.23
436,146.23
437,146.23
438,146.23
439,153.07
440,206.85
441,223.35
442,223.35
443,219.52
444,201.19
445,181.44
446,181.42
447,181.44
448,207.25
449,223.35
450,264.95
451,262.31
452,262.3
453,206.87
454,191.95
455,165.54
456,153.07
457,149.2
458,147.7
459,147.7
460,147.7
461,147.7
462,149.2
463,157.16
464,247.55
465,591.16
466,591.16
467,591.16
468,591.16
469,493.43
470,493.43
471,493.43
472,585.18
473,591.16
474,710.58
475,710.58
476,710.58
477,553.06
478,547.54
479,253.12
480,195.84
481,158.92
482,157.76
483,157.76
484,157.76
485,157.76
486,158.23
487,212.9
488,380.6
489,410.92
490,410.92
491,310.62
492,229.86
493,229.86
494,229.86
495,229.86
496,291.5
497,317.28
498,410.92
499,341.3
500,317.28
501,269.99
502,175.51
503,165.55
504,150.7
505,139.58
506,137.93
507,137.93
508,137.93
509,137.93
510,139.23
511,156.19
512,186.37
513,201.22
514,191.47
515,162.23
516,143.75
517,139.14
518,138.3
519,138.3
520,141.17
521,151.18
522,153.67
523,153.67
524,153.67
525,130.48
526,129.84
527,128.5
528,127.07
529,123.71
530,110.0
531,108.15
532,108.15
533,108.15
534,108.15
535,108.15
536,123.71
537,132.72
538,136.88
539,134.07
540,134.07
541,116.6
542,114.27
543,114.98
544,116.6
545,139.86
546,145.07
547,143.76
548,142.33
549,137.69
550,132.78
551,130.07
552,123.79
553,115.97
554,111.28
555,103.96
556,103.94
557,103.94
558,103.94
559,103.94
560,109.97
561,115.5
562,115.5
563,108.45
564,105.0
565,103.94
566,103.94
567,103.94
568,105.0
569,116.14
570,130.48
571,133.14
572,130.48
573,125.77
574,116.14
575,116.14
576,105.52
577,104.09
578,103.27
579,103.27
580,103.27
581,103.27
582,103.27
583,130.7
584,139.56
585,159.47
586,150.68
587,148.66
588,135.56
589,117.22
590,116.05
591,117.22
592,132.82
593,149.25
594,150.68
595,150.68
596,149.12
597,137.04
598,130.75
599,122.98
600,115.97
601,100.15
602,100.14
603,100.14
604,100.14
605,100.14
606,100.16
607,125.55
608,135.32
609,146.1
610,146.1
611,138.36
612,119.5
613,107.77
614,107.77
615,107.77
616,112.34
617,132.82
618,137.22
619,138.36
620,137.22
621,109.03
622,83.27
623,83.27
624,81.12
625,76.4
626,76.4
627,76.4
628,76.4
629,76.4
630,77.93
631,83.29
632,112.54
633,121.51
634,121.51
635,121.51
636,119.5
637,105.15
638,106.21
639,107.29
640,108.16
641,119.5
642,121.51
643,121.51
644,121.51
645,112.52
646,95.62
647,83.27
648,83.27
649,77.94
650,77.94
651,77.94
652,77.94
653,77.94
654,79.52
655,104.05
656,124.52
657,137.16
658,134.44
659,122.13
660,100.82
661,99.48
662,99.48
663,108.42
664,130.18
665,138.36
666,149.12
667,147.63
668,147.63
669,128.15
670,124.52
671,121.25
672,111.45
673,83.23
674,77.17
675,77.17
676,77.17
677,77.17
678,77.17
679,78.76
680,106.51
681,119.11
682,112.59
683,73.31
684,61.65
685,61.65
686,61.65
687,61.65
688,66.65
689,73.31
690,83.32
691,83.32
692,83.32
693,76.39
694,67.21
695,19.53
696,7.97
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
702,0.0
703,0.0
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,0.0
710,0.0
711,0.0
712,0.01
713,8.0
714,11.51
715,24.97
716,23.98
717,19.53
718,7.9
719,7.89
720,0.01
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,8.4
736,67.9
737,94.02
738,111.72
739,112.9
740,111.72
741,111.72
742,111.72
743,111.72
744,103.16
745,104.2
746,101.38
747,100.12
748,100.12
749,103.73
750,110.61
751,121.12
752,144.27
753,130.77
754,120.62
755,119.42
756,114.88
757,89.17
758,84.87
759,84.87
760,84.87
761,84.87
762,112.61
763,114.43
764,112.61
765,102.22
766,78.6
767,78.6
768,76.66
769,74.62
770,74.62
771,74.62
772,74.62
773,74.62
774,76.14
775,78.6
776,107.88
777,116.48
778,116.48
779,112.27
780,87.09
781,87.06
782,87.07
783,87.09
784,87.96
785,114.4
786,118.84
787,122.5
788,122.5
789,112.33
790,107.88
791,106.79
792,80.03
793,77.17
794,77.17
795,77.17
796,77.17
797,77.96
798,78.76
799,83.17
800,124.19
801,135.9
802,134.08
803,114.17
804,99.22
805,99.22
806,99.22
807,99.22
808,106.47
809,125.19
810,143.88
811,143.88
812,143.88
813,131.19
814,124.32
815,117.69
816,110.61
817,98.62
818,98.62
819,98.62
820,98.62
821,98.62
822,98.62
823,113.64
824,125.55
825,141.17
826,141.17
827,138.3
828,125.0
829,124.97
830,137.48
831,147.88
832,153.19
833,153.19
834,162.71
835,162.72
836,162.71
837,141.9
838,141.89
839,141.89
840,136.96
841,128.1
842,122.43
843,120.19
844,116.14
845,116.14
846,117.3
847,136.96
848,141.89
849,153.19
850,153.19
851,144.03
852,129.31
853,116.74
854,116.21
855,125.4
856,130.84
857,144.03
858,153.19
859,151.66
860,150.53
861,136.26
862,121.26
863,121.18
864,113.59
865,98.0
866,77.93
867,68.6
868,68.59
869,67.9
870,67.21
871,67.9
872,70.03
873,74.68
874,67.9
875,8.4
876,6.34
877,6.13
878,6.09
879,6.09
880,6.25
881,8.56
882,12.62
883,13.58
884,9.01
885,8.56
886,8.56
887,8.56
888,0.02
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.0
