t,value
1,33.75
2,33.42
3,33.08
4,33.07
5,33.07
6,32.76
7,33.07
8,33.75
9,33.75
10,33.75
11,33.42
12,33.07
13,30.38
14,33.44
15,33.75
16,33.75
17,33.75
18,33.75
19,33.75
20,33.75
21,33.75
22,33.75
23,33.75
24,33.75
25,33.75
26,33.42
27,33.08
28,33.07
29,33.07
30,32.76
31,33.07
32,33.75
33,33.75
34,33.75
35,33.42
36,33.07
37,30.38
38,33.44
39,33.75
40,33.75
41,33.75
42,33.75
43,33.75
44,33.75
45,33.75
46,33.75
47,33.75
48,33.75
49,33.54
50,33.42
51,33.42
52,33.42
53,33.08
54,33.42
55,33.75
56,33.75
57,33.75
58,33.75
59,33.75
60,33.75
61,33.75
62,33.75
63,33.75
64,33.75
65,33.75
66,33.75
67,33.75
68,33.75
69,33.75
70,33.75
71,33.75
72,33.75
73,33.75
74,33.75
75,33.75
76,33.75
77,33.75
78,33.75
79,33.75
80,33.75
81,34.09
82,34.09
83,33.75
84,33.75
85,33.75
86,33.75
87,34.09
88,34.09
89,35.12
90,35.15
91,35.14
92,34.68
93,34.1
94,34.09
95,33.76
96,33.75
97,33.75
98,33.75
99,33.75
100,33.75
101,33.75
102,33.75
103,34.09
104,45.16
105,45.17
106,45.17
107,36.23
108,35.87
109,36.23
110,37.16
111,45.17
112,45.17
113,45.18
114,45.18
115,45.17
116,45.17
117,45.17
118,45.16
119,35.15
120,34.1
121,33.75
122,33.75
123,33.75
124,33.75
125,33.75
126,33.75
127,33.75
128,34.45
129,34.1
130,33.75
131,33.75
132,33.75
133,33.75
134,33.75
135,33.75
136,33.75
137,33.75
138,33.75
139,33.75
140,33.75
141,33.75
142,33.75
143,33.75
144,33.75
145,33.75
146,33.75
147,33.75
148,33.75
149,33.75
150,33.75
151,33.75
152,33.75
153,33.75
154,33.75
155,33.75
156,33.43
157,33.75
158,33.75
159,33.75
160,34.09
161,45.17
162,45.17
163,45.17
164,45.17
165,45.16
166,33.75
167,33.75
168,33.75
169,33.75
170,33.75
171,33.75
172,34.09
173,33.76
174,33.76
175,33.75
176,34.45
177,35.51
178,34.45
179,33.75
180,33.75
181,34.09
182,34.43
183,35.34
184,44.98
185,37.51
186,35.14
187,33.75
188,33.75
189,33.75
190,33.75
191,33.75
192,33.75
193,33.42
194,33.42
195,33.08
196,31.18
197,33.41
198,33.41
199,33.42
200,33.42
201,33.42
202,33.75
203,33.73
204,33.42
205,33.42
206,33.42
207,33.41
208,33.75
209,33.75
210,33.75
211,33.75
212,33.75
213,33.75
214,33.75
215,33.75
216,33.75
217,33.75
218,33.75
219,33.75
220,33.75
221,34.09
222,34.79
223,78.67
224,78.67
225,78.67
226,78.67
227,78.67
228,78.67
229,78.67
230,78.67
231,78.67
232,78.67
233,78.67
234,78.67
235,78.56
236,75.55
237,34.8
238,34.8
239,34.1
240,34.09
241,34.09
242,34.09
243,34.09
244,34.09
245,34.09
246,34.09
247,34.09
248,37.87
249,37.87
250,35.15
251,34.09
252,34.09
253,34.09
254,34.09
255,34.09
256,34.8
257,36.34
258,75.56
259,48.31
260,48.31
261,46.06
262,43.65
263,37.22
264,34.09
265,34.09
266,33.75
267,33.75
268,33.75
269,33.75
270,33.75
271,33.75
272,34.8
273,65.69
274,77.71
275,59.12
276,59.47
277,58.27
278,59.13
279,59.17
280,77.71
281,77.92
282,78.5
283,77.72
284,77.93
285,78.5
286,78.5
287,77.77
288,76.31
289,62.8
290,63.18
291,61.95
292,57.51
293,61.15
294,61.15
295,77.71
296,77.71
297,77.71
298,46.4
299,34.45
300,34.09
301,34.09
302,34.09
303,34.09
304,35.52
305,47.99
306,47.99
307,46.38
308,47.99
309,47.99
310,47.99
311,47.99
312,37.79
313,35.52
314,35.52
315,35.52
316,35.52
317,35.52
318,35.52
319,48.33
320,78.67
321,78.67
322,78.67
323,78.67
324,78.67
325,78.67
326,79.34
327,80.14
328,80.27
329,80.27
330,80.27
331,80.27
332,80.27
333,80.27
334,80.27
335,80.26
336,78.67
337,78.67
338,78.67
339,78.67
340,78.67
341,78.67
342,78.67
343,78.67
344,78.67
345,78.67
346,78.67
347,78.67
348,78.67
349,78.67
350,77.78
351,76.84
352,70.82
353,78.67
354,78.67
355,78.67
356,78.67
357,78.5
358,77.71
359,75.55
360,59.4
361,59.4
362,59.4
363,59.4
364,59.4
365,67.79
366,76.31
367,77.11
368,78.67
369,78.67
370,79.47
371,79.45
372,78.67
373,78.67
374,78.67
375,79.47
376,80.27
377,80.28
378,84.44
379,84.43
380,83.59
381,81.16
382,80.28
383,80.27
384,79.34
385,78.67
386,78.67
387,78.67
388,78.67
389,78.67
390,78.67
391,90.01
392,109.49
393,110.19
394,109.49
395,80.3
396,78.71
397,78.67
398,78.67
399,78.67
400,79.29
401,105.24
402,106.32
403,105.24
404,104.9
405,102.78
406,97.75
407,78.67
408,78.67
409,78.67
410,78.67
411,78.67
412,78.67
413,78.67
414,78.67
415,78.67
416,83.29
417,90.21
418,87.42
419,78.68
420,78.67
421,78.67
422,78.67
423,78.67
424,78.67
425,79.47
426,85.86
427,84.83
428,79.5
429,79.47
430,78.71
431,78.68
432,78.67
433,78.67
434,78.67
435,78.67
436,78.67
437,78.67
438,78.67
439,78.71
440,105.0
441,116.15
442,116.16
443,112.24
444,104.27
445,104.24
446,104.27
447,105.0
448,107.18
449,900.01
450,1000.0
451,1000.0
452,1000.0
453,1000.0
454,1000.0
455,922.27
456,900.0
457,489.9
458,118.8
459,118.55
460,118.55
461,118.55
462,118.55
463,123.69
464,157.12
465,157.12
466,157.12
467,102.43
468,81.91
469,81.91
470,81.91
471,81.91
472,105.0
473,110.69
474,112.94
475,110.69
476,110.69
477,105.96
478,90.01
479,78.69
480,78.67
481,78.67
482,78.67
483,78.67
484,78.67
485,78.67
486,78.67
487,78.67
488,79.47
489,78.67
490,78.67
491,77.88
492,58.41
493,34.44
494,33.76
495,33.75
496,33.75
497,33.75
498,33.75
499,33.75
500,33.75
501,33.75
502,33.75
503,33.75
504,33.75
505,33.75
506,33.75
507,33.75
508,33.75
509,33.75
510,33.75
511,33.75
512,33.75
513,33.75
514,33.75
515,33.75
516,33.75
517,33.75
518,33.75
519,33.75
520,33.75
521,37.5
522,45.56
523,35.02
524,34.09
525,33.75
526,33.75
527,33.75
528,33.75
529,33.75
530,33.75
531,33.75
532,33.75
533,33.75
534,33.75
535,33.75
536,33.75
537,33.75
538,33.75
539,33.75
540,33.75
541,33.75
542,33.75
543,33.75
544,33.75
545,33.75
546,33.75
547,33.75
548,33.75
549,33.75
550,33.75
551,33.75
552,33.75
553,33.75
554,33.75
555,33.75
556,33.75
557,33.75
558,33.75
559,33.75
560,33.75
561,33.75
562,33.75
563,33.75
564,33.75
565,33.75
566,33.75
567,33.75
568,33.75
569,33.75
570,33.75
571,33.75
572,33.75
573,33.75
574,33.75
575,33.75
576,33.75
577,33.75
578,33.75
579,33.75
580,33.75
581,33.75
582,33.75
583,33.75
584,33.75
585,33.75
586,33.75
587,33.75
588,33.75
589,33.41
590,33.08
591,33.42
592,33.75
593,33.75
594,33.75
595,33.75
596,33.75
597,33.75
598,33.42
599,32.74
600,29.7
601,29.7
602,29.7
603,29.7
604,29.7
605,29.7
606,32.07
607,33.75
608,33.75
609,33.75
610,33.75
611,33.75
612,33.75
613,33.08
614,33.75
615,33.75
616,33.75
617,33.75
618,33.75
619,33.75
620,33.75
621,33.75
622,33.42
623,33.42
624,29.7
625,29.7
626,29.7
627,29.7
628,29.7
629,29.7
630,29.7
631,33.75
632,33.75
633,33.75
634,33.75
635,33.42
636,29.7
637,29.7
638,29.7
639,30.62
640,33.75
641,33.75
642,33.75
643,33.75
644,33.75
645,33.75
646,33.75
647,33.75
648,33.75
649,33.42
650,33.08
651,29.7
652,29.7
653,29.7
654,29.7
655,33.42
656,33.75
657,33.75
658,33.42
659,32.09
660,29.7
661,29.7
662,29.7
663,29.7
664,29.7
665,33.41
666,33.41
667,33.41
668,33.08
669,29.7
670,29.7
671,29.7
672,29.7
673,29.11
674,16.75
675,16.75
676,16.75
677,16.75
678,16.75
679,16.75
680,18.61
681,18.23
682,16.75
683,13.4
684,13.4
685,13.4
686,13.4
687,13.42
688,29.7
689,29.7
690,29.7
691,29.7
692,29.7
693,29.7
694,29.7
695,29.7
696,29.7
697,29.7
698,29.7
699,22.8
700,22.28
701,22.28
702,22.28
703,22.28
704,29.7
705,29.7
706,29.7
707,29.7
708,29.7
709,29.7
710,29.7
711,29.73
712,33.42
713,33.75
714,33.75
715,33.75
716,33.75
717,33.75
718,33.75
719,33.75
720,33.75
721,33.75
722,33.75
723,33.75
724,33.75
725,33.75
726,33.75
727,33.75
728,33.75
729,33.75
730,33.75
731,33.75
732,33.75
733,32.75
734,30.38
735,30.38
736,30.38
737,33.75
738,33.75
739,33.75
740,33.42
741,33.42
742,33.41
743,32.81
744,30.5
745,29.7
746,29.7
747,29.7
748,29.7
749,31.76
750,33.41
751,33.75
752,33.75
753,33.75
754,33.75
755,33.75
756,33.07
757,29.7
758,30.38
759,33.75
760,33.75
761,33.75
762,33.75
763,33.75
764,33.75
765,33.75
766,33.75
767,33.75
768,31.81
769,29.7
770,29.7
771,29.7
772,29.7
773,29.7
774,29.7
775,33.75
776,33.75
777,33.75
778,33.75
779,31.23
780,29.7
781,29.7
782,29.7
783,29.7
784,33.75
785,33.75
786,33.75
787,33.75
788,33.75
789,33.75
790,33.75
791,33.75
792,33.75
793,33.75
794,33.75
795,33.75
796,33.75
797,33.75
798,33.75
799,33.75
800,33.75
801,33.75
802,33.75
803,33.75
804,33.75
805,33.75
806,33.75
807,33.76
808,34.09
809,34.44
810,40.14
811,63.17
812,61.29
813,60.66
814,60.07
815,40.19
816,40.14
817,36.59
818,34.45
819,34.1
820,34.44
821,34.25
822,34.09
823,34.09
824,34.44
825,33.77
826,33.75
827,33.75
828,33.75
829,33.75
830,33.75
831,33.75
832,33.75
833,33.75
834,33.75
835,33.75
836,33.75
837,33.75
838,33.75
839,33.75
840,33.75
841,33.42
842,33.08
843,30.69
844,33.42
845,33.42
846,33.42
847,33.43
848,33.75
849,33.75
850,33.42
851,29.7
852,29.7
853,29.7
854,29.7
855,29.7
856,29.7
857,33.0
858,33.42
859,33.0
860,30.01
861,30.01
862,29.71
863,29.7
864,29.7
865,29.7
