t,gas_price,power_price,chp.bin,chp.gas,chp.power,chp.heat,electrical_grid.overall_power,electrical_grid.supply_power,electrical_grid.feedin_power,battery_storage.power_balance,battery_storage.charging_power,battery_storage.discharging_power,battery_storage.energy_content,battery_storage.discharge_bin,battery_storage.charge_bin,battery_storage.switch_bin,pv.power,electrolyzer.bin,electrolyzer.hydrogen,electrolyzer.power,electrolyzer.water,electrolyzer.heat,hydrogen_grid.overall_hydrogen,hydrogen_grid.supply_hydrogen,hydrogen_grid.feedin_hydrogen,hydrogen_storage.hydrogen_balance,hydrogen_storage.charging_hydrogen,hydrogen_storage.discharging_hydrogen,hydrogen_storage.hydrogen_content,hydrogen_storage.charge_bin,hydrogen_storage.discharge_bin,arc1_expanded.power,arc2_expanded.power,arc3_expanded.power,arc4_expanded.power,arc5_expanded.power,arc6_expanded.hydrogen,arc8_expanded.hydrogen
1591,50.66,124.16,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,708.7259199999995,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
1592,50.66,144.88,0.0,0.0,0.0,0.0,-100.00000000000001,0.0,100.00000000000001,99.90102000000002,0.0,99.90102000000002,608.8248999999995,1.0,0.0,1.0,0.09898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1.0,0.0,0.0,0.09898,99.90102000000002,0.0,0.0,0.0,0.0
1593,50.66,143.13,0.0,0.0,0.0,0.0,-100.00000000000003,0.0,100.00000000000003,99.69816000000003,0.0,99.69816000000003,509.1267399999995,1.0,0.0,-0.0,0.30184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1.0,0.0,0.0,0.30184,99.69816000000003,0.0,0.0,0.0,0.0
1594,50.66,143.13,0.0,0.0,0.0,0.0,-100.00000000000001,0.0,100.00000000000001,99.86770000000001,0.0,99.86770000000001,409.25903999999946,1.0,0.0,-0.0,0.1323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1.0,0.0,0.0,0.1323,99.86770000000001,0.0,0.0,0.0,0.0
1595,50.66,131.51,0.0,0.0,0.0,0.0,-100.00000000000003,0.0,100.00000000000003,99.60898000000003,0.0,99.60898000000003,309.6500599999994,1.0,-0.0,-0.0,0.39102000000000003,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1800.0,-0.0,1.0,0.0,0.39102000000000003,99.60898000000003,0.0,0.0,0.0,300.0
1596,50.66,120.9,0.0,0.0,0.0,0.0,99.53156,100.0,0.46843999999999997,-100.0,100.0,0.0,409.6500599999994,0.0,1.0,1.0,0.46843999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1.0,0.0,0.0,0.46843999999999997,0.0,100.0,0.0,0.0,0.0
1597,50.66,120.88,0.0,0.0,0.0,0.0,99.51098,100.0,0.48902,-100.0,100.0,0.0,509.6500599999994,0.0,1.0,-0.0,0.48902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1.0,0.0,0.0,0.48902,0.0,100.0,0.0,0.0,0.0
1598,50.66,120.88,0.0,0.0,0.0,0.0,99.82556,100.0,0.17443999999999998,-100.0,100.0,0.0,609.6500599999995,0.0,1.0,-0.0,0.17443999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1.0,0.0,0.0,0.17443999999999998,0.0,100.0,0.0,0.0,0.0
1599,50.66,120.88,0.0,0.0,0.0,0.0,99.76186,100.0,0.23814,-100.0,100.0,0.0,709.6500599999995,0.0,1.0,-0.0,0.23814,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,2100.0,1.0,0.0,0.0,0.23814,0.0,100.0,0.0,0.0,0.0
1600,50.66,123.35,0.0,0.0,0.0,0.0,99.58252,100.0,0.41747999999999996,-100.0,100.0,0.0,809.6500599999995,0.0,1.0,-0.0,0.41747999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1.0,0.0,0.0,0.41747999999999996,0.0,100.0,0.0,0.0,0.0
1601,50.66,139.92,0.0,0.0,0.0,0.0,-100.00000000000001,0.0,100.00000000000001,99.86378000000002,0.0,99.86378000000002,709.7862799999995,1.0,-0.0,1.0,0.13622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,-0.0,1.0,0.0,0.13622,99.86378000000002,0.0,0.0,0.0,0.0
1602,50.66,159.08,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,609.7862799999995,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,-0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1603,50.66,159.33,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,609.7862799999995,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,-0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,50.66,159.34,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,609.7862799999995,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1800.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,300.0
1605,50.66,159.31,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,509.78627999999946,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1500.0,-0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,300.0
1606,50.66,158.02,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,409.78627999999946,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1607,50.66,156.57,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,309.78627999999946,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1608,50.66,140.67,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,209.78627999999946,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1609,50.66,137.67,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,109.78627999999946,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1200.0,-0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,300.0
1610,50.66,133.0,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,9.786279999999465,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1611,50.66,130.82,0.0,0.0,0.0,0.0,-9.786279999999465,0.0,9.786279999999465,9.786279999999465,0.0,9.786279999999465,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1.0,0.0,0.0,0.0,9.786279999999465,0.0,0.0,0.0,0.0
1612,50.66,130.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,900.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
1613,50.66,126.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,600.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
1614,50.66,124.17,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
1615,50.66,125.39,0.0,0.0,0.0,0.0,-0.3155599999999733,0.0,0.3155599999999733,0.2998799999999733,0.0,0.2998799999999733,99.70012000000003,1.0,-0.0,1.0,0.01568,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,900.0,1.0,0.0,0.0,0.01568,0.2998799999999733,0.0,0.0,0.0,0.0
1616,50.66,126.69,0.0,0.0,0.0,0.0,-100.00000000000003,0.0,100.00000000000003,99.70012000000003,0.0,99.70012000000003,0.0,1.0,-0.0,-0.0,0.29988,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1200.0,1.0,0.0,0.0,0.29988,99.70012000000003,0.0,0.0,0.0,0.0
1617,50.66,124.15,0.0,0.0,0.0,0.0,99.48648,100.0,0.51352,-100.0,100.0,0.0,100.0,0.0,1.0,1.0,0.51352,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1500.0,1.0,0.0,0.0,0.51352,0.0,100.0,0.0,0.0,0.0
1618,50.66,121.98,0.0,0.0,0.0,0.0,99.3042,100.0,0.6958,-100.0,100.0,0.0,200.0,0.0,1.0,-0.0,0.6958,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1800.0,1.0,0.0,0.0,0.6958,0.0,100.0,0.0,0.0,0.0
1619,50.66,119.97,0.0,0.0,0.0,0.0,99.2307,100.0,0.7693,-100.0,100.0,0.0,300.0,0.0,1.0,-0.0,0.7693,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,2100.0,1.0,0.0,0.0,0.7693,0.0,100.0,0.0,0.0,0.0
1620,50.66,119.97,0.0,0.0,0.0,0.0,99.16896,100.0,0.83104,-100.0,100.0,0.0,400.0,0.0,1.0,-0.0,0.83104,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,2400.0,1.0,0.0,0.0,0.83104,0.0,100.0,0.0,0.0,0.0
1621,50.66,119.96,0.0,0.0,0.0,0.0,99.19542,100.0,0.80458,-100.0,100.0,0.0,500.0,0.0,1.0,-0.0,0.80458,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,2700.0,1.0,0.0,0.0,0.80458,0.0,100.0,0.0,0.0,0.0
1622,50.66,119.96,0.0,0.0,0.0,0.0,99.23756,100.0,0.76244,-100.0,100.0,0.0,600.0,0.0,1.0,-0.0,0.76244,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,3000.0,1.0,0.0,0.0,0.76244,0.0,100.0,0.0,0.0,0.0
1623,50.66,119.96,0.0,0.0,0.0,0.0,99.37182,100.0,0.62818,-100.0,100.0,0.0,700.0,0.0,1.0,-0.0,0.62818,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,2700.0,-0.0,1.0,0.0,0.62818,0.0,100.0,0.0,0.0,300.0
1624,50.66,119.97,0.0,0.0,0.0,0.0,99.57566,100.0,0.42434,-100.0,100.0,0.0,800.0,0.0,1.0,-0.0,0.42434,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,2400.0,-0.0,1.0,0.0,0.42434,0.0,100.0,0.0,0.0,300.0
1625,50.66,128.11,0.0,0.0,0.0,0.0,-100.00000000000003,0.0,100.00000000000003,99.85790000000003,0.0,99.85790000000003,700.1421,1.0,-0.0,1.0,0.14209999999999998,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,2100.0,-0.0,1.0,0.0,0.14209999999999998,99.85790000000003,0.0,0.0,0.0,300.0
1626,50.66,139.19,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,600.1421,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1800.0,-0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,300.0
1627,50.66,158.02,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,500.1421,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1500.0,-0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,300.0
1628,50.66,159.08,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,400.1421,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1200.0,-0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,300.0
1629,50.66,159.07,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,300.1421,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,900.0,-0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,300.0
1630,50.66,156.78,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,200.14210000000003,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,600.0,-0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,300.0
1631,50.66,154.74,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,100.14210000000003,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,300.0,-0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,300.0
1632,50.66,143.13,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,0.14210000000002765,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,0.0,-0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,300.0
1633,48.172,128.62,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,300.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,48.172,127.15,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,600.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,48.172,127.13,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,900.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1636,48.172,127.13,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,-0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,48.172,127.13,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,-0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,48.172,130.98,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1200.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,48.172,162.52,0.9999999999999999,258.28229166666665,99.9755,133.30066666666664,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.0245,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1500.0,1.0,0.0,99.9755,0.0245,0.0,0.0,0.0,0.0,0.0
1640,48.172,165.6,0.9999999999999997,257.7126666666666,99.70208,132.93610666666666,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.29791999999999996,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1800.0,1.0,0.0,99.70208,0.29791999999999996,0.0,0.0,0.0,0.0,0.0
1641,48.172,208.89,0.9999999999999999,257.16754166666664,99.44042,132.58722666666665,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.55958,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1500.0,-0.0,1.0,99.44042,0.55958,0.0,0.0,0.0,0.0,300.0
1642,48.172,205.95,0.9999999999999996,256.8061666666666,99.26696,132.35594666666665,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.73304,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1800.0,1.0,0.0,99.26696,0.73304,0.0,0.0,0.0,0.0,0.0
1643,48.172,182.34,0.9999999999999999,256.5795416666666,99.15818,132.21090666666666,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.84182,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,2100.0,1.0,0.0,99.15818,0.84182,0.0,0.0,0.0,0.0,0.0
1644,48.172,158.1,1.0,256.55504166666674,99.14642000000003,132.1952266666667,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.85358,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1800.0,-0.0,1.0,99.14642000000003,0.85358,0.0,0.0,0.0,0.0,300.0
1645,48.172,157.94,0.9999999999999997,256.6060833333333,99.17092,132.22789333333333,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.8290799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1.0,0.0,99.17092,0.8290799999999999,0.0,0.0,0.0,0.0,0.0
1646,48.172,157.94,0.9999999999999999,256.69999999999993,99.216,132.28799999999998,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.784,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1500.0,-0.0,1.0,99.216,0.784,0.0,0.0,0.0,0.0,300.0
1647,48.172,157.95,0.9999999999999999,256.98175,99.35124,132.46832,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.64876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1.0,0.0,99.35124,0.64876,0.0,0.0,0.0,0.0,0.0
1648,48.172,179.96,0.9999999999999997,257.55341666666664,99.62564,132.83418666666665,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.37436,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1200.0,-0.0,1.0,99.62564,0.37436,0.0,0.0,0.0,0.0,300.0
1649,48.172,205.93,0.9999999999999996,258.0515833333333,99.86476,133.15301333333332,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.13524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1.0,0.0,99.86476,0.13524,0.0,0.0,0.0,0.0,0.0
1650,48.172,216.77,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,900.0,-0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,300.0
1651,48.172,218.85,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,48.172,225.76,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1653,48.172,173.51,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1654,48.172,171.86,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,600.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,300.0
1655,48.172,167.15,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1656,48.172,163.29,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,48.172,158.04,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,300.0,-0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,300.0
1658,48.172,153.2,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,0.0,-0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,300.0
1659,48.172,146.04,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,48.172,146.03,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,48.172,146.03,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1662,48.172,153.25,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1663,48.172,167.34,0.9999999999999997,258.261875,99.9657,133.2876,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.034300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.9657,0.034300000000000004,0.0,0.0,0.0,0.0,0.0
1664,48.172,171.86,0.9999999999999996,257.7310416666666,99.7109,132.94786666666664,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.28909999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.7109,0.28909999999999997,0.0,0.0,0.0,0.0,0.0
1665,48.172,216.77,0.9999999999999997,257.1879583333333,99.45022,132.60029333333333,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.54978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.45022,0.54978,0.0,0.0,0.0,0.0,0.0
1666,48.172,206.88,0.9999999999999997,256.816375,99.27186,132.36248,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.72814,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,300.0,1.0,0.0,99.27186,0.72814,0.0,0.0,0.0,0.0,0.0
1667,48.172,183.46,0.9999999999999997,256.57137499999993,99.15426,132.20567999999997,-100.0,0.0,100.0,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.8457399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-0.0,1.0,99.15426,0.8457399999999999,0.0,0.0,0.0,0.0,0.0
1668,48.172,160.96,1.0,256.51829166666676,99.12878000000003,132.1717066666667,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,0.14210000000002765,1.0,-0.0,-0.0,0.87122,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,600.0,1.0,0.0,99.12878000000003,0.87122,0.0,0.0,0.0,0.0,0.0
