t,value
1,88.84
2,72.65
3,72.65
4,72.65
5,72.65
6,72.65
7,72.65
8,72.65
9,72.65
10,72.65
11,72.65
12,65.46
13,65.46
14,65.46
15,72.65
16,106.23
17,115.36
18,129.33
19,129.87
20,129.33
21,109.94
22,109.94
23,106.24
24,94.48
25,88.84
26,72.65
27,72.65
28,72.65
29,72.65
30,72.65
31,72.65
32,72.65
33,72.65
34,72.65
35,72.65
36,65.46
37,65.46
38,65.46
39,72.65
40,106.23
41,115.36
42,129.33
43,129.87
44,129.33
45,109.94
46,109.94
47,106.24
48,94.48
49,81.36
50,81.36
51,81.36
52,81.36
53,81.36
54,81.36
55,98.11
56,115.75
57,138.36
58,144.36
59,144.23
60,129.92
61,129.92
62,133.93
63,150.75
64,151.49
65,151.49
66,151.49
67,151.49
68,151.49
69,123.32
70,118.66
71,115.79
72,103.59
73,100.07
74,100.07
75,100.07
76,100.07
77,100.07
78,100.07
79,116.46
80,135.23
81,154.6
82,154.6
83,153.21
84,148.63
85,139.14
86,147.6
87,154.56
88,154.6
89,154.6
90,154.6
91,154.6
92,154.6
93,138.0
94,134.48
95,123.42
96,117.5
97,108.33
98,102.44
99,102.44
100,102.44
101,102.44
102,102.44
103,116.3
104,136.8
105,154.6
106,154.6
107,154.56
108,154.56
109,154.6
110,154.6
111,154.6
112,154.6
113,158.22
114,161.14
115,159.88
116,159.88
117,138.0
118,137.96
119,132.66
120,119.05
121,108.78
122,103.01
123,102.44
124,102.44
125,102.44
126,103.01
127,132.66
128,138.0
129,154.6
130,154.6
131,139.14
132,122.86
133,139.13
134,148.63
135,151.49
136,151.49
137,151.49
138,154.6
139,154.6
140,154.08
141,120.95
142,107.11
143,99.15
144,99.15
145,97.33
146,97.33
147,97.33
148,97.33
149,97.33
150,97.33
151,110.06
152,125.72
153,147.64
154,138.03
155,115.4
156,111.08
157,111.08
158,111.08
159,129.02
160,147.62
161,151.48
162,154.6
163,154.6
164,154.6
165,135.22
166,132.2
167,123.31
168,118.05
169,114.14
170,109.45
171,103.1
172,103.01
173,103.01
174,103.01
175,103.59
176,123.42
177,129.15
178,129.15
179,123.41
180,120.95
181,116.23
182,116.23
183,116.53
184,133.97
185,133.97
186,133.97
187,133.97
188,133.96
189,116.46
190,108.33
191,97.14
192,65.99
193,59.25
194,59.25
195,59.25
196,59.25
197,59.25
198,59.25
199,59.25
200,59.25
201,59.25
202,59.25
203,59.25
204,59.25
205,59.25
206,59.25
207,59.25
208,74.48
209,96.95
210,113.2
211,113.2
212,113.2
213,113.2
214,113.2
215,113.2
216,104.63
217,100.7
218,100.7
219,100.7
220,100.7
221,100.7
222,106.75
223,135.46
224,149.75
225,167.77
226,167.77
227,167.77
228,167.77
229,167.77
230,167.77
231,167.77
232,167.77
233,167.77
234,167.77
235,167.77
236,167.77
237,138.0
238,136.58
239,132.21
240,114.07
241,107.99
242,107.99
243,107.99
244,107.99
245,107.99
246,107.99
247,132.1
248,138.78
249,156.17
250,155.48
251,151.72
252,146.23
253,137.15
254,135.59
255,137.15
256,152.39
257,156.17
258,163.5
259,163.5
260,163.5
261,138.88
262,135.22
263,126.19
264,113.43
265,107.99
266,105.42
267,105.42
268,105.42
269,105.42
270,105.42
271,113.2
272,135.08
273,168.42
274,168.43
275,156.72
276,156.17
277,153.47
278,152.63
279,153.95
280,157.75
281,169.1
282,172.13
283,170.68
284,170.68
285,152.11
286,142.86
287,134.98
288,120.95
289,112.94
290,112.74
291,112.74
292,112.74
293,112.74
294,112.78
295,136.59
296,150.3
297,168.43
298,154.6
299,145.38
300,126.3
301,126.3
302,126.3
303,126.32
304,153.02
305,168.43
306,170.11
307,170.11
308,170.11
309,150.12
310,138.44
311,135.07
312,125.68
313,113.28
314,112.74
315,112.74
316,112.74
317,112.74
318,112.75
319,136.58
320,153.64
321,192.21
322,194.15
323,174.74
324,179.41
325,196.16
326,196.16
327,196.16
328,196.16
329,204.41
330,283.22
331,204.41
332,204.4
333,175.09
334,175.09
335,152.8
336,140.81
337,137.82
338,130.26
339,122.54
340,117.71
341,117.71
342,117.71
343,128.66
344,137.96
345,137.97
346,137.96
347,132.22
348,116.53
349,116.53
350,116.53
351,116.53
352,116.96
353,136.58
354,140.81
355,143.21
356,140.81
357,138.78
358,134.29
359,130.12
360,118.54
361,116.53
362,114.13
363,114.13
364,114.13
365,114.13
366,114.13
367,114.14
368,118.54
369,128.09
370,133.77
371,128.85
372,127.95
373,120.39
374,120.39
375,125.89
376,134.55
377,151.65
378,166.77
379,166.77
380,166.77
381,162.4
382,151.75
383,144.48
384,134.86
385,123.41
386,123.41
387,123.41
388,123.41
389,123.41
390,134.22
391,164.1
392,204.87
393,229.52
394,229.52
395,179.41
396,172.13
397,172.13
398,172.13
399,172.13
400,208.24
401,229.52
402,340.53
403,340.53
404,340.53
405,205.6
406,190.71
407,165.32
408,151.6
409,138.0
410,137.47
411,137.47
412,137.47
413,137.47
414,137.47
415,151.6
416,206.49
417,231.34
418,231.34
419,229.02
420,195.6
421,185.17
422,185.17
423,185.17
424,202.34
425,231.34
426,258.67
427,256.09
428,256.09
429,206.49
430,196.18
431,165.32
432,152.8
433,140.81
434,140.81
435,140.81
436,140.81
437,140.81
438,140.81
439,153.64
440,490.46
441,604.23
442,604.23
443,604.23
444,566.47
445,549.36
446,543.81
447,543.81
448,604.05
449,616.56
450,1110.05
451,1110.05
452,1110.05
453,980.92
454,539.33
455,495.41
456,223.14
457,157.52
458,157.52
459,157.52
460,157.52
461,157.52
462,157.52
463,448.77
464,495.41
465,572.14
466,555.03
467,555.01
468,410.7
469,410.7
470,410.7
471,410.7
472,543.93
473,555.01
474,555.03
475,555.01
476,555.01
477,485.51
478,177.29
479,153.64
480,139.39
481,130.49
482,130.48
483,130.48
484,130.48
485,130.48
486,131.76
487,153.64
488,175.42
489,196.89
490,185.21
491,154.6
492,134.46
493,130.78
494,126.96
495,130.78
496,151.06
497,154.1
498,154.1
499,154.1
500,154.1
501,130.75
502,121.54
503,121.54
504,118.54
505,117.61
506,104.64
507,102.21
508,102.2
509,102.2
510,102.19
511,102.2
512,115.79
513,122.63
514,123.85
515,122.63
516,122.63
517,110.36
518,110.36
519,110.36
520,115.8
521,136.58
522,137.54
523,136.58
524,136.28
525,130.86
526,121.54
527,118.56
528,115.75
529,108.48
530,104.0
531,96.88
532,96.88
533,96.88
534,96.88
535,96.88
536,104.04
537,107.63
538,107.32
539,100.07
540,96.88
541,96.88
542,96.88
543,96.88
544,104.0
545,105.57
546,120.09
547,120.1
548,120.09
549,117.66
550,108.08
551,108.08
552,102.93
553,99.5
554,96.85
555,96.85
556,96.85
557,96.85
558,103.44
559,128.1
560,132.1
561,154.57
562,147.99
563,146.24
564,116.06
565,108.41
566,108.41
567,108.41
568,129.73
569,146.24
570,146.5
571,146.24
572,146.24
573,128.1
574,123.3
575,120.1
576,113.27
577,97.76
578,96.77
579,96.77
580,96.77
581,96.77
582,103.44
583,122.66
584,130.77
585,146.5
586,144.86
587,121.38
588,103.12
589,99.39
590,99.39
591,99.39
592,101.43
593,134.31
594,134.31
595,134.31
596,134.31
597,115.79
598,101.9
599,95.2
600,88.71
601,88.71
602,87.05
603,87.05
604,87.05
605,87.05
606,88.71
607,101.9
608,119.88
609,134.31
610,134.31
611,133.97
612,116.56
613,100.37
614,102.0
615,115.88
616,126.89
617,134.31
618,134.31
619,134.31
620,134.31
621,115.8
622,103.44
623,96.99
624,88.71
625,87.05
626,87.05
627,87.05
628,87.05
629,87.05
630,88.71
631,111.03
632,119.88
633,135.49
634,134.31
635,129.25
636,101.26
637,99.39
638,99.39
639,102.43
640,126.86
641,134.31
642,141.04
643,141.04
644,141.04
645,119.88
646,119.88
647,115.79
648,108.34
649,94.6
650,87.68
651,87.68
652,87.68
653,87.68
654,87.68
655,103.44
656,118.48
657,134.31
658,131.87
659,108.87
660,72.44
661,72.44
662,72.44
663,72.44
664,72.44
665,96.59
666,97.89
667,97.89
668,97.89
669,86.21
670,65.31
671,58.63
672,56.9
673,7.83
674,7.83
675,7.83
676,7.83
677,7.83
678,7.83
679,7.83
680,7.83
681,7.83
682,7.83
683,7.83
684,7.83
685,7.83
686,7.83
687,7.83
688,56.33
689,56.9
690,57.48
691,57.48
692,57.48
693,57.48
694,56.9
695,56.9
696,56.9
697,54.64
698,42.11
699,42.1
700,41.95
701,41.95
702,41.95
703,41.95
704,41.96
705,45.03
706,47.58
707,46.14
708,42.82
709,44.14
710,42.82
711,56.9
712,64.66
713,97.23
714,110.48
715,115.7
716,115.7
717,115.7
718,115.7
719,106.78
720,95.93
721,104.8
722,95.28
723,94.33
724,94.33
725,97.22
726,109.94
727,115.87
728,134.57
729,129.81
730,129.62
731,129.62
732,126.81
733,115.82
734,113.34
735,113.34
736,113.34
737,116.56
738,125.94
739,125.94
740,123.02
741,104.04
742,101.85
743,89.17
744,85.62
745,79.12
746,79.12
747,79.12
748,79.12
749,79.12
750,85.35
751,95.1
752,115.81
753,129.75
754,128.86
755,116.56
756,97.31
757,96.02
758,97.31
759,112.11
760,126.61
761,129.75
762,132.09
763,134.77
764,132.09
765,117.9
766,115.81
767,110.92
768,96.73
769,85.35
770,85.35
771,85.35
772,85.35
773,85.35
774,85.36
775,104.04
776,115.81
777,132.09
778,129.75
779,107.87
780,95.63
781,95.62
782,95.63
783,96.02
784,108.88
785,126.82
786,145.65
787,145.65
788,145.65
789,128.63
790,120.1
791,113.32
792,113.17
793,96.48
794,96.2
795,96.2
796,96.2
797,96.2
798,96.2
799,113.17
800,120.1
801,144.4
802,144.4
803,138.14
804,129.95
805,127.38
806,137.09
807,145.38
808,150.23
809,150.67
810,154.42
811,154.42
812,154.42
813,134.49
814,134.09
815,134.09
816,128.04
817,120.1
818,114.42
819,111.42
820,111.4
821,111.39
822,111.4
823,128.04
824,134.09
825,150.23
826,148.18
827,133.45
828,116.56
829,112.11
830,112.11
831,115.82
832,124.56
833,143.44
834,149.46
835,148.21
836,148.21
837,127.0
838,115.55
839,109.39
840,103.38
841,77.41
842,65.31
843,58.63
844,60.45
845,58.63
846,58.63
847,58.65
848,65.16
849,65.15
850,56.9
851,39.41
852,5.83
853,5.59
854,5.59
855,5.59
856,39.41
857,56.9
858,57.48
859,57.48
860,57.48
861,56.9
862,56.9
863,56.9
864,9.9
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.0
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.01
882,64.66
883,65.31
884,64.66
885,57.48
886,57.47
887,57.47
888,56.9
889,56.33
890,56.33
891,56.33
892,56.33
893,56.33
894,56.33
895,57.47
896,65.31
897,73.17
898,72.44
899,64.39
900,63.75
901,63.1
902,63.1
903,63.75
904,73.91
905,98.61
906,105.11
907,106.16
908,105.1
909,88.01
910,82.54
911,65.31
912,64.0
913,59.95
914,59.95
915,59.95
916,59.95
917,59.95
918,59.95
919,67.32
920,106.85
921,126.5
922,118.44
923,118.18
924,120.6
925,122.53
926,124.44
927,144.16
928,144.16
929,144.16
930,147.09
931,144.16
932,144.16
933,127.59
934,115.06
935,109.37
936,104.12
937,95.22
938,94.52
939,94.52
940,94.52
941,94.63
942,95.22
943,111.07
944,125.27
945,151.44
946,140.34
947,136.18
948,122.56
949,126.3
950,129.74
951,143.27
952,144.9
953,152.98
954,156.83
955,156.83
956,156.83
957,139.36
958,130.91
959,122.55
960,115.55
961,103.99
962,103.59
963,103.59
964,103.59
965,103.59
966,103.99
967,120.1
968,142.72
969,166.47
970,159.9
971,142.69
972,127.8
973,126.52
974,126.52
975,127.8
976,135.63
977,154.57
978,172.13
979,173.37
980,172.13
981,153.64
982,152.11
983,141.78
984,135.22
985,123.36
986,118.9
987,115.55
988,115.55
989,115.55
990,120.42
991,147.09
992,153.64
993,175.01
994,172.13
995,137.3
996,127.38
997,127.38
998,127.38
999,129.73
1000,151.49
1001,172.13
1002,181.3
1003,224.33
1004,181.3
1005,153.64
1006,149.74
1007,140.81
1008,137.96
1009,129.18
1010,123.76
1011,122.56
1012,121.99
1013,121.99
1014,121.99
1015,125.34
1016,137.44
1017,135.55
1018,123.3
1019,113.47
1020,99.73
1021,98.89
1022,98.89
1023,98.9
1024,100.65
1025,121.49
1026,125.96
1027,125.96
1028,125.94
1029,123.76
1030,119.71
1031,110.71
1032,106.56
1033,102.7
1034,98.89
1035,98.89
1036,98.89
1037,98.89
1038,98.89
1039,98.89
1040,98.89
1041,98.9
1042,98.89
1043,98.89
1044,98.89
1045,98.89
1046,98.89
1047,98.89
