t,value
1,30.982
2,30.982
3,30.982
4,30.982
5,30.982
6,30.982
7,30.982
8,30.982
9,30.982
10,30.982
11,30.982
12,30.982
13,30.982
14,30.982
15,30.982
16,30.982
17,30.982
18,30.982
19,30.982
20,30.982
21,30.982
22,30.982
23,30.982
24,30.982
25,30.982
26,30.982
27,30.982
28,30.982
29,30.982
30,30.982
31,30.982
32,30.982
33,30.982
34,30.982
35,30.982
36,30.982
37,30.982
38,30.982
39,30.982
40,30.982
41,30.982
42,30.982
43,30.982
44,30.982
45,30.982
46,30.982
47,30.982
48,30.982
49,30.982
50,30.982
51,30.982
52,30.982
53,30.982
54,30.982
55,30.982
56,30.982
57,30.982
58,30.982
59,30.982
60,30.982
61,30.982
62,30.982
63,30.982
64,30.982
65,30.982
66,30.982
67,30.982
68,30.982
69,30.982
70,30.982
71,30.982
72,30.982
73,30.982
74,30.982
75,30.982
76,30.982
77,30.982
78,30.982
79,30.982
80,30.982
81,30.982
82,30.982
83,30.982
84,30.982
85,30.982
86,30.982
87,30.982
88,30.982
89,30.982
90,30.982
91,30.982
92,30.982
93,30.982
94,30.982
95,30.982
96,30.982
97,30.982
98,30.982
99,30.982
100,30.982
101,30.982
102,30.982
103,30.982
104,30.982
105,30.982
106,30.982
107,30.982
108,30.982
109,30.982
110,30.982
111,30.982
112,30.982
113,30.982
114,30.982
115,30.982
116,30.982
117,30.982
118,30.982
119,30.982
120,30.982
121,30.982
122,30.982
123,30.982
124,30.982
125,30.982
126,30.982
127,30.982
128,30.982
129,30.982
130,30.982
131,30.982
132,30.982
133,30.982
134,30.982
135,30.982
136,30.982
137,30.982
138,30.982
139,30.982
140,30.982
141,30.982
142,30.982
143,30.982
144,30.982
145,29.694
146,29.694
147,29.694
148,29.694
149,29.694
150,29.694
151,29.694
152,29.694
153,29.694
154,29.694
155,29.694
156,29.694
157,29.694
158,29.694
159,29.694
160,29.694
161,29.694
162,29.694
163,29.694
164,29.694
165,29.694
166,29.694
167,29.694
168,29.694
169,29.694
170,29.694
171,29.694
172,29.694
173,29.694
174,29.694
175,29.694
176,29.694
177,29.694
178,29.694
179,29.694
180,29.694
181,29.694
182,29.694
183,29.694
184,29.694
185,29.694
186,29.694
187,29.694
188,29.694
189,29.694
190,29.694
191,29.694
192,29.694
193,29.694
194,29.694
195,29.694
196,29.694
197,29.694
198,29.694
199,29.694
200,29.694
201,29.694
202,29.694
203,29.694
204,29.694
205,29.694
206,29.694
207,29.694
208,29.694
209,29.694
210,29.694
211,29.694
212,29.694
213,29.694
214,29.694
215,29.694
216,29.694
217,29.694
218,29.694
219,29.694
220,29.694
221,29.694
222,29.694
223,29.694
224,29.694
225,29.694
226,29.694
227,29.694
228,29.694
229,29.694
230,29.694
231,29.694
232,29.694
233,29.694
234,29.694
235,29.694
236,29.694
237,29.694
238,29.694
239,29.694
240,29.694
241,29.694
242,29.694
243,29.694
244,29.694
245,29.694
246,29.694
247,29.694
248,29.694
249,29.694
250,29.694
251,29.694
252,29.694
253,29.694
254,29.694
255,29.694
256,29.694
257,29.694
258,29.694
259,29.694
260,29.694
261,29.694
262,29.694
263,29.694
264,29.694
265,29.694
266,29.694
267,29.694
268,29.694
269,29.694
270,29.694
271,29.694
272,29.694
273,29.694
274,29.694
275,29.694
276,29.694
277,29.694
278,29.694
279,29.694
280,29.694
281,29.694
282,29.694
283,29.694
284,29.694
285,29.694
286,29.694
287,29.694
288,29.694
289,29.694
290,29.694
291,29.694
292,29.694
293,29.694
294,29.694
295,29.694
296,29.694
297,29.694
298,29.694
299,29.694
300,29.694
301,29.694
302,29.694
303,29.694
304,29.694
305,29.694
306,29.694
307,29.694
308,29.694
309,29.694
310,29.694
311,29.694
312,29.694
313,29.533
314,29.533
315,29.533
316,29.533
317,29.533
318,29.533
319,29.533
320,29.533
321,29.533
322,29.533
323,29.533
324,29.533
325,29.533
326,29.533
327,29.533
328,29.533
329,29.533
330,29.533
331,29.533
332,29.533
333,29.533
334,29.533
335,29.533
336,29.533
337,29.533
338,29.533
339,29.533
340,29.533
341,29.533
342,29.533
343,29.533
344,29.533
345,29.533
346,29.533
347,29.533
348,29.533
349,29.533
350,29.533
351,29.533
352,29.533
353,29.533
354,29.533
355,29.533
356,29.533
357,29.533
358,29.533
359,29.533
360,29.533
361,29.533
362,29.533
363,29.533
364,29.533
365,29.533
366,29.533
367,29.533
368,29.533
369,29.533
370,29.533
371,29.533
372,29.533
373,29.533
374,29.533
375,29.533
376,29.533
377,29.533
378,29.533
379,29.533
380,29.533
381,29.533
382,29.533
383,29.533
384,29.533
385,29.533
386,29.533
387,29.533
388,29.533
389,29.533
390,29.533
391,29.533
392,29.533
393,29.533
394,29.533
395,29.533
396,29.533
397,29.533
398,29.533
399,29.533
400,29.533
401,29.533
402,29.533
403,29.533
404,29.533
405,29.533
406,29.533
407,29.533
408,29.533
409,29.533
410,29.533
411,29.533
412,29.533
413,29.533
414,29.533
415,29.533
416,29.533
417,29.533
418,29.533
419,29.533
420,29.533
421,29.533
422,29.533
423,29.533
424,29.533
425,29.533
426,29.533
427,29.533
428,29.533
429,29.533
430,29.533
431,29.533
432,29.533
433,29.533
434,29.533
435,29.533
436,29.533
437,29.533
438,29.533
439,29.533
440,29.533
441,29.533
442,29.533
443,29.533
444,29.533
445,29.533
446,29.533
447,29.533
448,29.533
449,29.533
450,29.533
451,29.533
452,29.533
453,29.533
454,29.533
455,29.533
456,29.533
457,29.533
458,29.533
459,29.533
460,29.533
461,29.533
462,29.533
463,29.533
464,29.533
465,29.533
466,29.533
467,29.533
468,29.533
469,29.533
470,29.533
471,29.533
472,29.533
473,29.533
474,29.533
475,29.533
476,29.533
477,29.533
478,29.533
479,29.533
480,29.533
481,28.996
482,28.996
483,28.996
484,28.996
485,28.996
486,28.996
487,28.996
488,28.996
489,28.996
490,28.996
491,28.996
492,28.996
493,28.996
494,28.996
495,28.996
496,28.996
497,28.996
498,28.996
499,28.996
500,28.996
501,28.996
502,28.996
503,28.996
504,28.996
505,28.996
506,28.996
507,28.996
508,28.996
509,28.996
510,28.996
511,28.996
512,28.996
513,28.996
514,28.996
515,28.996
516,28.996
517,28.996
518,28.996
519,28.996
520,28.996
521,28.996
522,28.996
523,28.996
524,28.996
525,28.996
526,28.996
527,28.996
528,28.996
529,28.996
530,28.996
531,28.996
532,28.996
533,28.996
534,28.996
535,28.996
536,28.996
537,28.996
538,28.996
539,28.996
540,28.996
541,28.996
542,28.996
543,28.996
544,28.996
545,28.996
546,28.996
547,28.996
548,28.996
549,28.996
550,28.996
551,28.996
552,28.996
553,28.996
554,28.996
555,28.996
556,28.996
557,28.996
558,28.996
559,28.996
560,28.996
561,28.996
562,28.996
563,28.996
564,28.996
565,28.996
566,28.996
567,28.996
568,28.996
569,28.996
570,28.996
571,28.996
572,28.996
573,28.996
574,28.996
575,28.996
576,28.996
577,28.996
578,28.996
579,28.996
580,28.996
581,28.996
582,28.996
583,28.996
584,28.996
585,28.996
586,28.996
587,28.996
588,28.996
589,28.996
590,28.996
591,28.996
592,28.996
593,28.996
594,28.996
595,28.996
596,28.996
597,28.996
598,28.996
599,28.996
600,28.996
601,28.996
602,28.996
603,28.996
604,28.996
605,28.996
606,28.996
607,28.996
608,28.996
609,28.996
610,28.996
611,28.996
612,28.996
613,28.996
614,28.996
615,28.996
616,28.996
617,28.996
618,28.996
619,28.996
