t,value
1,96.51
2,92.87
3,90.77
4,88.87
5,88.87
6,88.87
7,88.87
8,88.87
9,96.51
10,96.51
11,96.51
12,96.51
13,96.51
14,96.51
15,98.45
16,110.83
17,120.04
18,130.42
19,131.9
20,130.42
21,120.09
22,104.33
23,103.09
24,97.0
25,103.56
26,97.01
27,96.51
28,91.74
29,91.64
30,89.61
31,89.6
32,91.73
33,97.18
34,97.0
35,89.6
36,89.6
37,89.6
38,89.6
39,93.53
40,104.27
41,111.5
42,121.49
43,121.09
44,121.08
45,113.43
46,104.33
47,103.1
48,97.96
49,96.51
50,92.87
51,90.77
52,88.87
53,88.87
54,88.87
55,88.87
56,88.87
57,88.87
58,88.87
59,88.87
60,88.87
61,88.87
62,88.87
63,90.66
64,102.06
65,110.54
66,120.09
67,121.46
68,120.09
69,120.09
70,104.33
71,103.09
72,97.0
73,86.45
74,86.28
75,86.28
76,86.27
77,86.27
78,88.51
79,89.05
80,104.51
81,122.01
82,127.91
83,128.34
84,130.14
85,131.55
86,135.05
87,138.55
88,138.55
89,138.55
90,138.55
91,138.55
92,138.55
93,116.09
94,109.86
95,106.86
96,103.03
97,94.42
98,94.41
99,94.41
100,94.41
101,94.42
102,94.42
103,104.51
104,121.86
105,151.27
106,151.27
107,149.2
108,136.14
109,136.14
110,136.14
111,151.3
112,151.31
113,152.25
114,155.34
115,152.25
116,151.31
117,139.34
118,125.63
119,116.07
120,106.64
121,103.1
122,100.93
123,100.93
124,100.93
125,100.93
126,100.93
127,105.11
128,122.47
129,152.17
130,155.34
131,155.34
132,155.34
133,155.34
134,155.34
135,155.34
136,155.35
137,155.89
138,159.04
139,155.9
140,155.88
141,143.04
142,130.05
143,122.27
144,108.03
145,105.35
146,99.67
147,99.67
148,99.66
149,99.67
150,99.67
151,120.05
152,140.19
153,155.34
154,146.25
155,137.61
156,129.72
157,130.1
158,144.56
159,144.56
160,130.1
161,130.1
162,144.96
163,144.55
164,129.76
165,112.96
166,103.66
167,97.55
168,90.02
169,89.78
170,89.72
171,89.72
172,89.72
173,89.72
174,90.02
175,95.46
176,111.49
177,126.46
178,121.06
179,100.0
180,97.76
181,97.76
182,99.41
183,103.63
184,121.56
185,132.11
186,155.34
187,155.34
188,155.34
189,121.65
190,118.19
191,116.06
192,110.82
193,104.51
194,101.5
195,96.07
196,94.92
197,94.92
198,94.92
199,94.92
200,105.51
201,118.25
202,119.71
203,118.29
204,118.29
205,107.74
206,107.74
207,118.18
208,121.65
209,121.65
210,121.65
211,121.65
212,111.05
213,104.72
214,103.67
215,93.88
216,88.51
217,78.69
218,77.1
219,77.09
220,75.55
221,75.55
222,75.55
223,75.55
224,75.55
225,77.1
226,77.1
227,77.1
228,77.11
229,77.11
230,77.11
231,78.7
232,91.47
233,95.42
234,110.58
235,116.1
236,116.11
237,116.09
238,110.24
239,104.75
240,101.08
241,92.19
242,92.19
243,92.19
244,92.48
245,94.91
246,97.08
247,123.62
248,150.23
249,164.5
250,164.5
251,164.5
252,164.5
253,164.5
254,164.5
255,164.5
256,164.5
257,164.5
258,164.5
259,164.5
260,163.15
261,139.97
262,128.29
263,117.78
264,105.34
265,104.24
266,102.53
267,102.53
268,102.53
269,102.53
270,104.24
271,113.21
272,140.87
273,152.98
274,152.98
275,152.25
276,127.92
277,127.9
278,116.63
279,127.9
280,152.25
281,152.97
282,153.23
283,152.98
284,152.98
285,130.42
286,113.29
287,107.44
288,104.24
289,96.85
290,93.96
291,92.61
292,92.61
293,92.61
294,92.96
295,104.24
296,117.76
297,152.97
298,155.87
299,152.26
300,151.6
301,126.0
302,137.66
303,137.67
304,152.26
305,155.88
306,164.52
307,164.52
308,164.52
309,143.54
310,138.8
311,128.46
312,112.39
313,106.23
314,103.58
315,103.58
316,103.58
317,103.59
318,106.23
319,121.77
320,144.15
321,156.54
322,156.04
323,132.32
324,118.37
325,115.84
326,115.84
327,119.58
328,155.27
329,156.54
330,156.57
331,156.54
332,156.54
333,143.01
334,128.7
335,118.74
336,110.11
337,106.67
338,106.67
339,106.67
340,106.67
341,106.67
342,106.67
343,128.71
344,147.95
345,168.17
346,172.13
347,168.16
348,172.13
349,172.13
350,172.13
351,172.13
352,172.13
353,178.95
354,272.15
355,182.09
356,176.48
357,158.5
358,147.83
