t,value
1,45.0
2,45.0
3,45.0
4,45.0
5,45.0
6,45.0
7,45.0
8,45.0
9,45.0
10,45.0
11,45.0
12,45.0
13,45.0
14,45.0
15,45.0
16,45.0
17,45.46
18,45.93
19,46.4
20,45.93
21,45.0
22,45.0
23,45.0
24,45.0
25,45.0
26,45.0
27,45.0
28,45.0
29,45.0
30,45.0
31,45.0
32,45.0
33,45.0
34,45.0
35,45.0
36,45.0
37,45.0
38,45.0
39,45.0
40,45.0
41,45.46
42,45.93
43,46.4
44,45.93
45,45.0
46,45.0
47,45.0
48,45.0
49,45.0
50,45.0
51,45.0
52,45.0
53,45.0
54,45.0
55,45.0
56,45.0
57,45.0
58,45.0
59,45.0
60,45.0
61,45.0
62,45.46
63,45.47
64,45.93
65,46.86
66,47.33
67,46.4
68,45.93
69,45.0
70,45.0
71,45.0
72,45.0
73,45.0
74,45.0
75,45.0
76,45.0
77,45.0
78,45.0
79,45.0
80,45.93
81,47.02
82,46.4
83,45.46
84,45.46
85,45.46
86,46.38
87,47.69
88,49.79
89,54.21
90,55.32
91,54.21
92,54.21
93,53.13
94,47.82
95,47.34
96,46.4
97,45.46
98,45.46
99,45.46
100,45.46
101,45.46
102,45.46
103,47.82
104,81.05
105,82.31
106,82.31
107,79.36
108,78.18
109,79.0
110,82.31
111,82.31
112,101.58
113,102.64
114,101.58
115,101.58
116,101.57
117,82.31
118,82.31
119,78.69
120,49.28
121,46.86
122,45.46
123,45.46
124,45.46
125,45.46
126,45.46
127,46.86
128,50.51
129,50.51
130,45.93
131,45.01
132,45.0
133,45.0
134,45.01
135,45.0
136,45.0
137,45.0
138,45.01
139,45.0
140,45.0
141,45.0
142,45.0
143,45.0
144,45.0
145,45.0
146,45.0
147,45.0
148,45.0
149,45.0
150,45.0
151,45.0
152,45.0
153,45.0
154,45.0
155,45.0
156,45.0
157,45.0
158,45.0
159,45.0
160,75.58
161,102.64
162,102.64
163,102.64
164,102.64
165,101.58
166,75.58
167,75.58
168,75.17
169,75.58
170,74.36
171,70.11
172,57.14
173,57.13
174,57.13
175,57.13
176,72.14
177,72.14
178,72.14
179,72.12
180,55.93
181,55.93
182,55.93
183,75.58
184,75.58
185,75.58
186,50.71
187,45.46
188,45.01
189,45.0
190,45.0
191,45.0
192,45.0
193,45.0
194,45.0
195,45.0
196,45.0
197,45.0
198,45.0
199,45.0
200,45.0
201,45.0
202,45.0
203,45.0
204,45.0
205,45.0
206,45.0
207,45.0
208,45.0
209,45.0
210,45.0
211,45.0
212,45.0
213,45.0
214,45.0
215,45.0
216,45.0
217,45.46
218,45.46
219,45.46
220,45.46
221,45.93
222,47.83
223,100.63
224,103.68
225,103.68
226,103.68
227,103.68
228,103.68
229,103.68
230,103.68
231,103.68
232,103.68
233,103.68
234,103.68
235,102.64
236,81.31
237,50.06
238,46.87
239,46.86
240,46.86
241,46.86
242,46.86
243,46.86
244,46.86
245,46.86
246,46.86
247,46.86
248,52.07
249,63.32
250,52.07
251,46.86
252,46.86
253,46.86
254,46.86
255,46.86
256,46.86
257,63.33
258,103.68
259,101.6
260,101.6
261,99.56
262,72.78
263,72.76
264,46.86
265,46.39
266,45.46
267,45.0
268,45.0
269,45.0
270,45.0
271,45.0
272,76.73
273,103.67
274,103.68
275,103.68
276,100.57
277,87.43
278,97.34
279,101.64
280,103.68
281,103.68
282,103.68
283,103.68
284,103.68
285,103.68
286,103.68
287,103.68
288,103.68
289,101.6
290,99.57
291,100.57
292,94.25
293,93.31
294,93.31
295,102.65
296,103.68
297,103.68
298,102.67
299,92.7
300,73.17
301,73.13
302,73.17
303,75.43
304,77.77
305,103.68
306,103.68
307,103.68
308,103.68
309,103.68
310,103.68
311,103.68
312,101.64
313,100.57
314,77.76
315,77.76
316,77.76
317,77.76
318,77.76
319,103.67
320,103.68
321,103.68
322,103.68
323,103.68
324,103.68
325,103.68
326,103.71
327,104.73
328,105.65
